tree ID,date ,pd or md,lwc_bulk,lwc_leaf,leaf_number,dry scan area,bulk or individual leaf,notes
2370,8/18/22,md,0.56126156,NA,NA,34.407,bulk,area from rstudio
2375,8/18/22,md,0.60243949,NA,NA,51.012,bulk,area from rstudio
2376,8/18/22,md,0.54895121,NA,NA,96.044,bulk,area from rstudio
2377,8/18/22,md,0.42365446,NA,NA,21.084,bulk,area from rstudio
2378,8/18/22,md,0.64397252,NA,NA,56.66,bulk,area from imagej
2379,8/18/22,md,0.66380169,NA,NA,53.055,bulk,area from rstudio
2380,8/18/22,md,0.48618914,NA,NA,39.457,bulk,area from rstudio
2381,8/18/22,md,0.63388741,NA,NA,38.819,bulk,area from rstudio
2383,8/18/22,md,0.56234598,NA,NA,59.273,bulk,area from rstudio
2009,8/18/22,pd,0.6509434,NA,NA,47.651,bulk,area from rstudio
2010,8/18/22,pd,0.69870951,NA,NA,47.663,bulk,area from rstudio
2011,8/18/22,pd,0.55290719,NA,NA,30.995,bulk,area from rstudio
2082,8/18/22,pd,0.58806545,NA,NA,69.32,bulk,area from rstudio
2301,8/18/22,pd,0.58535707,NA,NA,76.798,bulk,area from rstudio
2330,8/18/22,pd,0.46537688,NA,NA,42.111,bulk,area from rstudio
2342,8/18/22,pd,0.64271047,NA,NA,,,
2345,8/18/22,pd,0.59173755,NA,NA,56.978,bulk,area from rstudio
2347,8/18/22,pd,0.58832367,NA,NA,36.673,bulk,area from rstudio
2352,8/18/22,pd,0.50423729,NA,NA,37.787,bulk,area from rstudio
2354,8/18/22,pd,0.62772884,NA,NA,111.934,bulk,area from rstudio
2360,8/18/22,pd,0.69385194,NA,NA,22.854,bulk,area from rstudio
2365,8/18/22,pd,0.58678227,NA,NA,42.443,bulk,area from rstudio
2367,8/18/22,pd,0.5967558,NA,NA,52.993,bulk,area from rstudio
2369,8/18/22,pd,0.51215122,NA,NA,36.753,bulk,area from rstudio
2370,8/18/22,pd,0.60721286,NA,NA,47.195,bulk,area from rstudio
2371,8/18/22,pd,0.7011292,NA,NA,41.38,bulk,area from rstudio
2372,8/18/22,pd,0.73310225,NA,NA,50.895,bulk,area from rstudio
2375,8/18/22,pd,0.67678058,NA,NA,37.715,bulk,area from rstudio
2376,8/18/22,pd,0.55479395,NA,NA,67.528,bulk,area from rstudio
2378,8/18/22,pd,0.6356256,NA,NA,50.591,bulk,area from rstudio
2379,8/18/22,pd,0.65782493,NA,NA,53.87,bulk,area from rstudio
2381,8/18/22,pd,0.64925091,NA,NA,43.607,bulk,area from rstudio
2383,8/18/22,pd,0.66371681,NA,NA,17.913,bulk,area from rstudio
2384,8/18/22,pd,0.60461131,NA,NA,35.614,bulk,area from rstudio
10,9/12/22,pd,1.03055955,NA,NA,,,
10,9/12/22,pd,0.39737859,NA,NA,,,
11,9/12/22,pd,0.69993399,NA,NA,,,
12,9/12/22,pd,0.93038142,NA,NA,,,
2004,9/12/22,pd,0.67115573,NA,NA,23.84,bulk,area from rstudio
2005,9/12/22,pd,0.82322189,NA,NA,82.878,bulk,"y0, area from rstudio"
2006,9/12/22,pd,0.62707696,NA,NA,95.667,bulk,"y0, area from rstudio"
2006,9/12/22,pd,0.91629314,NA,NA,51.611,bulk,"y1, area from rstudio"
2007,9/12/22,pd,0.81374583,NA,NA,66.572,bulk,area from rstudio
2010,9/12/22,pd,0.74702855,NA,NA,101.001,bulk,area from rstudio
2011,9/12/22,pd,0.63779334,NA,NA,140.066,bulk,area from rstudio
2020,9/12/22,pd,0.68980252,NA,NA,46.973,bulk,area from rstudio
2021,9/12/22,pd,0.69462076,NA,NA,141.688,bulk,area from rstudio
2022,9/12/22,pd,0.67989786,NA,NA,110.64,bulk,area from rstudio
2023,9/12/22,pd,0.62287793,NA,NA,55.549,bulk,area from rstudio
2024,9/12/22,pd,0.69602065,NA,NA,100.102,bulk,area from rstudio
2026,9/12/22,pd,0.50915667,NA,NA,,,
2026,9/12/22,pd,0.75269419,NA,NA,,,
2027,9/12/22,pd,0.55743796,NA,NA,38.488,bulk,area from rstudio
2028,9/12/22,pd,0.53415312,NA,NA,72.231,bulk,"y0, area from rstudio"
2029,9/12/22,pd,0.64224843,NA,NA,107.534,bulk,area from rstudio
2030,9/12/22,pd,0.54022411,NA,NA,91.5,bulk,area from rstudio
2031,9/12/22,pd,0.50420168,NA,NA,23.006,bulk,area from rstudio
2031,9/12/22,pd,0.54913197,NA,NA,40.213,bulk,"2, area from rstudio "
2085,9/12/22,pd,0.88357843,NA,NA,48.935,bulk,area from rstudio
2087,9/12/22,pd,0.84667321,NA,NA,50.681,bulk,area from rstudio
2088,9/12/22,pd,0.83065829,NA,NA,26.519,bulk,area from rstudio
2089,9/12/22,pd,0.66666667,NA,NA,65.576,bulk,area from rstudio
2091,9/12/22,pd,0.72515568,NA,NA,71.605,bulk,area from rstudio
2092,9/12/22,pd,0.66851852,NA,NA,44.739,bulk,area from rstudio
2301,9/12/22,pd,0.68002756,NA,NA,86.762,bulk,area from rstudio
2331,9/12/22,pd,0.57259843,NA,NA,105.346,bulk,area from rstudio
2343,9/12/22,pd,0.74444617,NA,NA,,,
2345,9/12/22,pd,0.7082137,NA,NA,92.921,bulk,area from rstudio
2346,9/12/22,pd,0.92918402,NA,NA,53.84,bulk,area from rstudio
2347,9/12/22,pd,0.73959214,NA,NA,133.365,bulk,"y0, area from rstudio"
2352,9/12/22,pd,0.65754496,NA,NA,82.408,bulk,area from rstudio
2354,9/12/22,pd,0.64333278,NA,NA,96.185,bulk,area from rstudio
2360,9/12/22,pd,0.78865565,NA,NA,82.989,bulk,area from rstudio
2360,9/12/22,pd,0.7491628,NA,NA,117.827,bulk,area from rstudio
2369,9/12/22,pd,0.72560914,NA,NA,67.378,bulk,area from rstudio
2370,9/12/22,pd,0.71877383,NA,NA,38.71,bulk,area from rstudio
2371,9/12/22,pd,0.85846362,NA,NA,86.068,bulk,area from rstudio
2372,9/12/22,pd,0.78900321,NA,NA,134.849,bulk,area from rstudio
2375,9/12/22,pd,1.00362478,NA,NA,52.929,bulk,area from rstudio
2376,9/12/22,pd,0.56717142,NA,NA,94.612,bulk,area from rstudio
2377,9/12/22,pd,0.60404257,NA,NA,36.371,bulk,area from rstudio
2378,9/12/22,pd,0.82407972,NA,NA,66.363,bulk,area from rstudio
2379,9/12/22,pd,0.71186441,NA,NA,60.886,bulk,area from rstudio
2381,9/12/22,pd,0.72547012,NA,NA,,,
2382,9/12/22,pd,0.68752536,NA,NA,66.384,bulk,"y0, 2, area from rstudio"
2382,9/12/22,pd,0.66197525,NA,NA,22.642,bulk,"y0, area from rstudio"
2383,9/12/22,pd,1.49343629,NA,NA,22.046,bulk,"2, area from rstudio "
2383,9/12/22,pd,0.64072405,NA,NA,77.55,bulk,area from rstudio
2384,9/12/22,pd,0.80339491,NA,NA,56.804,bulk,area from rstudio
2384,9/12/22,pd,1.04169704,NA,NA,43.079,bulk,"2, area from rstudio "
NA,9/12/22,pd,0.87893959,NA,NA,,,
11,9/15/22,md,0.48898001,NA,NA,,,
21,9/15/22,md,0.31560462,NA,NA,,,
2011,9/15/22,md,0.56671509,NA,NA,25.912,bulk,area from rstudio
2027,9/15/22,md,0.62141128,NA,NA,34.102,bulk,area from rstudio
2085,9/15/22,md,0.6351145,NA,NA,34.543,bulk,area from rstudio
2086,9/15/22,md,0.65525704,NA,NA,84.105,bulk,area from rstudio
2087,9/15/22,md,0.61356105,NA,NA,21.024,bulk,area from rstudio
2089,9/15/22,md,0.48398472,NA,NA,14.577,bulk,area from rstudio
2090,9/15/22,md,0.67312742,NA,NA,46.08,bulk,area from rstudio
2091,9/15/22,md,0.56043191,NA,NA,5.853,bulk,area from rstudio
2092,9/15/22,md,0.56608844,NA,NA,32.728,bulk,area from rstudio
2093,9/15/22,md,0.58423245,NA,NA,27.063,bulk,area from rstudio
2377,9/15/22,md,0.54107474,NA,NA,32.938,bulk,area from rstudio
2378,9/15/22,md,0.63322832,NA,NA,39.359,bulk,area from rstudio
2379,9/15/22,md,0.62478485,NA,NA,17.091,bulk,area from rstudio
2380,9/15/22,md,0.47456836,NA,NA,17.939,bulk,area from rstudio
2381,9/15/22,md,0.58290782,NA,NA,20.591,bulk,area from rstudio
2382,9/15/22,md,0.61254199,NA,NA,28.433,bulk,area from rstudio
2383,9/15/22,md,0.57862218,NA,NA,17.173,bulk,area from rstudio
2384,9/15/22,md,0.59605911,NA,NA,34.103,bulk,area from rstudio
NA,9/15/22,md,0.62026295,NA,NA,,,
NA,9/15/22,md,0.62921348,NA,NA,,,
12,9/16/22,md,0.43757764,NA,NA,,,
20,9/16/22,md,0.33833959,NA,NA,,,
1478,9/16/22,md,0.61517094,NA,NA,26.887,bulk,area from rstudio
2004,9/16/22,md,0.57560976,NA,NA,18.295,bulk,area from rstudio
2005,9/16/22,md,0.6392642,NA,NA,31.487,bulk,area from rstudio
2006,9/16/22,md,0.68395977,NA,NA,21.78,bulk,area from rstudio
2007,9/16/22,md,0.62793651,NA,NA,27.373,bulk,area from rstudio
2009,9/16/22,md,0.50388437,NA,NA,33.119,bulk,area from rstudio
2012,9/16/22,md,0.65657648,NA,NA,22.659,bulk,area from rstudio
2014,9/16/22,md,0.61648946,NA,NA,31.37,bulk,area from rstudio
2015,9/16/22,md,0.70274799,NA,NA,17.243,bulk,area from rstudio
2020,9/16/22,md,0.65443425,NA,NA,21.413,bulk,area from rstudio
2021,9/16/22,md,0.57575758,NA,NA,27.474,bulk,area from rstudio
2022,9/16/22,md,0.57657658,NA,NA,47.957,bulk,area from rstudio
2023,9/16/22,md,0.63524169,NA,NA,91.877,bulk,area from rstudio
2024,9/16/22,md,0.60480094,NA,NA,40.378,bulk,area from rstudio
2025,9/16/22,md,0.65171504,NA,NA,30.365,bulk,area from rstudio
2026,9/16/22,md,0.6417081,NA,NA,20.994,bulk,area from rstudio
2028,9/16/22,md,0.558911,NA,NA,24.924,bulk,area from rstudio
2029,9/16/22,md,0.59623929,NA,NA,63.134,bulk,area from rstudio
2030,9/16/22,md,0.57324898,NA,NA,50.042,bulk,area from rstudio
2031,9/16/22,md,0.59749243,NA,NA,13.324,bulk,area from rstudio
2301,9/16/22,md,0.54891068,NA,NA,43.63,bulk,area from rstudio
2331,9/16/22,md,0.54013946,NA,NA,25.887,bulk,area from rstudio
2343,9/16/22,md,0.6255561,NA,NA,51.204,bulk,area from rstudio
2345,9/16/22,md,0.54232774,NA,NA,37.11,bulk,area from rstudio
2346,9/16/22,md,0.53529257,NA,NA,22.822,bulk,area from rstudio
2347,9/16/22,md,0.62260217,NA,NA,31.292,bulk,area from rstudio
2352,9/16/22,md,0.54768487,NA,NA,11.528,bulk,area from rstudio
2354,9/16/22,md,0.47795679,NA,NA,41.248,bulk,area from rstudio
2365,9/16/22,md,0.53510825,NA,NA,23.28,bulk,area from rstudio
2367,9/16/22,md,0.63696485,NA,NA,16.047,bulk,area from rstudio
2370,9/16/22,md,0.62901024,NA,NA,17.205,bulk,area from rstudio
2371,9/16/22,md,0.63002218,NA,NA,24.721,bulk,area from rstudio
2372,9/16/22,md,0.62704344,NA,NA,25.961,bulk,area from rstudio
2375,9/16/22,md,0.66836335,NA,NA,40.036,bulk,area from rstudio
2376,9/16/22,md,0.53217171,NA,NA,51.003,bulk,area from rstudio
1478,9/16/22,pd,0.7259607,NA,NA,33.411,bulk,area from rstudio
2004,9/16/22,pd,0.7459215,NA,NA,,,
2006,9/16/22,pd,0.76883892,NA,NA,33.215,bulk,area from rstudio
2007,9/16/22,pd,0.79002756,NA,NA,,,
2012,9/16/22,pd,0.72244462,NA,NA,22.5,bulk,area from rstudio
2013,9/16/22,pd,0.7189997,NA,NA,38.624,bulk,area from rstudio
2015,9/16/22,pd,0.7281447,NA,NA,18.469,bulk,area from rstudio
2085,9/16/22,pd,0.589257,NA,NA,,,
2086,9/16/22,pd,0.70569318,NA,NA,71.697,bulk,area from rstudio
2087,9/16/22,pd,0.68413112,NA,NA,,,
2088,9/16/22,pd,0.66150289,NA,NA,,,
2089,9/16/22,pd,0.57360571,NA,NA,,,
2090,9/16/22,pd,0.72264181,NA,NA,,,
2091,9/16/22,pd,0.65580642,NA,NA,,,
2092,9/16/22,pd,0.57626189,NA,NA,,,
2802,9/16/22,pd,0.69565217,NA,NA,19.627,bulk,area from rstudio
2040,10/5/22,md,0.7136098,NA,NA,,,
2041,10/5/22,md,0.73375024,NA,NA,,,
2042,10/5/22,md,0.64493773,NA,NA,,,
2043,10/5/22,md,0.58510045,NA,NA,,,
2044,10/5/22,md,-0.8845717,NA,NA,,,
2045,10/5/22,md,0.7482669,NA,NA,,,
2046,10/5/22,md,0.69702862,NA,NA,,,
2047,10/5/22,md,0.77026532,NA,NA,,,
2048,10/5/22,md,0.77102851,NA,NA,,,
2049,10/5/22,md,0.58885832,NA,NA,,,
2050,10/5/22,md,0.72507656,NA,NA,,,
2051,10/5/22,md,0.71387916,NA,NA,,,
2052,10/5/22,md,0.69902225,NA,NA,,,
10,NA,md,NA,1.30820513,1,,,
10,NA,md,NA,1.59153846,2,,,
10,NA,md,NA,1.42319588,3,,,
10,NA,md,NA,1.45294118,4,,,
10,NA,md,NA,1.27130435,5,,,
10,NA,md,NA,1.72033024,6,,,
10,NA,md,NA,1.45295056,7,,,
12,NA,md,NA,1.57395833,1,,,
12,NA,md,NA,1.67902098,2,,,
12,NA,md,NA,1.51530055,3,,,
12,NA,md,NA,1.51980198,4,,,
12,NA,md,NA,1.42359551,5,,,
12,NA,md,NA,1.45049505,6,,,
12,NA,md,NA,2.09237288,7,,,
1478,NA,md,NA,1.59337748,1,,,
1478,NA,md,NA,1.54553191,2,,,
1478,NA,md,NA,1.54615385,3,,,
20,NA,md,NA,1.15,NA,,,
2009,NA,md,NA,0.9375,3,,,
2011,NA,md,NA,0.88842105,3,,,
2012,NA,md,NA,1.42916667,1,,,
2012,NA,md,NA,1.39111111,2,,,
2012,NA,md,NA,1.34402516,3,,,
2013,NA,md,NA,1.31666667,4,,,
2015,NA,md,NA,0.93690037,1,,,
2015,NA,md,NA,0.94324324,2,,,
2015,NA,md,NA,0.93084577,3,,,
2022,NA,md,NA,0.55123967,1,,,
2022,NA,md,NA,0.74545455,2,,,
2022,NA,md,NA,0.73053435,3,,,
2023,NA,md,NA,0.5970189,1,,,
2023,NA,md,NA,0.82039474,2,,,
2023,NA,md,NA,0.78808265,3,,,
2025,NA,md,NA,0.83414634,1,,,
2025,NA,md,NA,0.83793103,2,,,
2025,NA,md,NA,0.78478261,3,,,
2027,NA,md,NA,0.80816327,1,,,
2027,NA,md,NA,0.74558824,2,,,
2027,NA,md,NA,0.79677419,3,,,
2028,NA,md,NA,0.69010989,1,,,
2028,NA,md,NA,0.73333333,2,,,
2028,NA,md,NA,0.71983471,3,,,
2029,NA,md,NA,0.74189944,1,,,
2029,NA,md,NA,0.82,2,,,
2029,NA,md,NA,0.81675978,3,,,
2030,NA,md,NA,0.74952381,1,,,
2030,NA,md,NA,0.74213483,2,,,
2030,NA,md,NA,0.72905028,3,,,
2031,NA,md,NA,0.72503083,2,,,
2031,NA,md,NA,0.75,3,,,
2085,NA,md,NA,1.52653061,1,,,
2085,NA,md,NA,1.48139535,2,,,
2085,NA,md,NA,1.48780488,3,,,
2085,NA,md,NA,2.0183727,NA,,,
2086,NA,md,NA,1.2556213,NA,,,
2087,NA,md,NA,1.34583333,1,,,
2087,NA,md,NA,1.51351351,2,,,
2087,NA,md,NA,1.32087912,3,,,
2087,NA,md,NA,3.43986254,NA,,,
2088,NA,md,NA,1.13454545,1,,,
2088,NA,md,NA,1.05614035,2,,,
2088,NA,md,NA,1.22954545,3,,,
2088,NA,md,NA,2.81303116,NA,,,
2089,NA,md,NA,0.50708354,1,,,
2089,NA,md,NA,0.61132281,2,,,
2089,NA,md,NA,0.57474366,3,,,
2089,NA,md,NA,0.57302367,4,,,
2089,NA,md,NA,1.28370457,NA,,,
2090,NA,md,NA,1.12858384,1,,,
2090,NA,md,NA,1.180798,2,,,
2090,NA,md,NA,1.38686131,3,,,
2090,NA,md,NA,2.05429072,NA,,,
2091,NA,md,NA,0.61821904,1,,,
2091,NA,md,NA,0.56347555,2,,,
2091,NA,md,NA,0.57265625,3,,,
2091,NA,md,NA,0.61403509,4,,,
2091,NA,md,NA,1.18901795,NA,,,
2092,NA,md,NA,0.60387985,1,,,
2092,NA,md,NA,0.64185704,2,,,
2092,NA,md,NA,0.59118644,3,,,
2092,NA,md,NA,1.44931921,NA,,,
2093,NA,md,NA,0.58167939,1,,,
2093,NA,md,NA,0.55925926,2,,,
2093,NA,md,NA,0.57506361,3,,,
2093,NA,md,NA,2.05191257,NA,,,
2301,NA,md,NA,0.72175981,1,,,
2343,NA,md,NA,1.08630394,3,,,
2345,NA,md,NA,0.65884653,3,,,
2352,NA,md,NA,0.61357143,1,,,
2352,NA,md,NA,0.59930556,2,,,
2352,NA,md,NA,0.56232877,3,,,
2352,NA,md,NA,0.60701754,4,,,
2367,NA,md,NA,0.96707819,3,,,
2370,NA,md,NA,1.16689098,1,,,
2370,NA,md,NA,1.03205128,2,,,
2375,NA,md,NA,1.11143695,3,,,
2378,NA,md,NA,1.46174863,4,,,
2379,NA,md,NA,2.0890411,3,,,
2382,NA,md,NA,0.83203125,4,,,
2384,NA,md,NA,0.77352941,5,,,
1478,NA,pd,NA,1.743756,NA,,,
2004,NA,pd,NA,1.01301729,NA,,,
2005,NA,pd,NA,1.03670054,NA,,,
2006,NA,pd,NA,0.9563776,NA,,,
2007,NA,pd,NA,0.87141172,NA,,,
2008,NA,pd,NA,0.93319415,NA,,,
2009,NA,pd,NA,0.91230068,NA,,,
2010,NA,pd,NA,0.84296675,NA,,,
2011,NA,pd,NA,0.83670473,NA,,,
2011,NA,pd,NA,0.973965,NA,,,
2012,NA,pd,NA,1.67787917,NA,,,
2013,NA,pd,NA,1.56633183,NA,,,
2014,NA,pd,NA,1.37675395,NA,,,
2015,NA,pd,NA,1.24515269,NA,,,
2020,NA,pd,NA,1.05828894,NA,,,
2021,NA,pd,NA,1.00603519,NA,,,
2022,NA,pd,NA,0.77855297,NA,,,
2023,NA,pd,NA,0.69137267,NA,,,
2024,NA,pd,NA,1.21058517,NA,,,
2025,NA,pd,NA,0.93675248,NA,,,
2027,NA,pd,NA,1.03777929,NA,,,
2028,NA,pd,NA,0.84950811,NA,,,
2029,NA,pd,NA,0.95594764,NA,,,
2030,NA,pd,NA,0.82699815,NA,,,
2031,NA,pd,NA,0.96117071,NA,,,
2085,NA,pd,NA,1.65186483,NA,,,
2086,NA,pd,NA,1.82366412,NA,,,
2087,NA,pd,NA,1.81722054,NA,,,
2089,NA,pd,NA,0.65182144,NA,,,
2090,NA,pd,NA,1.45025815,NA,,,
2091,NA,pd,NA,0.63768814,NA,,,
2092,NA,pd,NA,0.65494287,NA,,,
2093,NA,pd,NA,0.61478218,NA,,,
21,NA,pd,NA,1.62277243,NA,,,
2301,NA,pd,NA,0.59601648,NA,,,
2331,NA,pd,NA,1.45277383,NA,,,
2343,NA,pd,NA,0.88974719,NA,,,
2345,NA,pd,NA,0.63104265,NA,,,
2346,NA,pd,NA,1.11004184,NA,,,
2347,NA,pd,NA,1.00784708,NA,,,
2352,NA,pd,NA,0.57261146,NA,,,
2354,NA,pd,NA,0.62477064,NA,,,
2360,NA,pd,NA,0.85714286,NA,,,
2365,NA,pd,NA,0.95384615,3,,,
2365,NA,pd,NA,0.95345912,NA,,,
2367,NA,pd,NA,0.91633987,NA,,,
2369,NA,pd,NA,0.87002237,NA,,,
2369,NA,pd,NA,1.410831,NA,,,
2369,NA,pd,NA,-0.3445378,NA,,,
2369,NA,pd,NA,0.21381886,NA,,,
2369,NA,pd,NA,-0.2511671,NA,,,
2369,NA,pd,NA,-0.0756303,NA,,,
2370,NA,pd,NA,1.19261745,NA,,,
2371,NA,pd,NA,1.09682927,NA,,,
2372,NA,pd,NA,1.35625,NA,,,
2375,NA,pd,NA,1.09973684,NA,,,
2376,NA,pd,NA,0.58251821,NA,,,
2377,NA,pd,NA,0.5969119,NA,,,
2377,NA,pd,NA,-0.7388509,NA,,,
2377,NA,pd,NA,-0.7187626,NA,,,
2377,NA,pd,NA,0.90196866,NA,,,
2378,NA,pd,NA,0.86697128,NA,,,
2379,NA,pd,NA,0.8311284,NA,,,
2380,NA,pd,NA,0.71081454,NA,,,
2381,NA,pd,NA,0.8476082,NA,,,
2382,NA,pd,NA,0.78333333,NA,,,
2383,NA,pd,NA,0.80754717,3,,,
2383,NA,pd,NA,0.82276995,NA,,,
2384,NA,pd,NA,0.81130856,NA,,,
2345,3/8/22,pd,,,,52.299,bulk,
2346,3/8/22,pd,,,,20.403,bulk,old leaves
2380,3/8/22,pd,,,,17.657,bulk,
2377,3/8/22,pd,,,,36.375,bulk,
2384,3/8/22,pd,,,,9.637,bulk,
2369,3/8/22,pd,,,,8.186,bulk,old leaves
2376,3/8/22,md,,,,63.243,bulk,mpa leaves
2331,3/8/22,md,,,,19.488,bulk,mpa leaves
2020,3/11/22,md,,,,24.92,bulk,
2004,3/11/22,md,,,,27.975,bulk,
2021,3/11/22,md,,,,12.938,bulk,
2091,3/11/22,md,,,,20.475,bulk,
2006,3/11/22,md,,,,25.605,bulk,
2025,3/11/22,md,,,,19.906,bulk,
2026,3/11/22,md,,,,17.474,bulk,
2025,3/11/22,md,,,,3.268,leaf,extra leaf
2022,3/11/22,md,,,,39.363,bulk,y1
2027,3/11/22,md,,,,34.001,bulk,
2024,3/11/22,md,,,,20.026,bulk,
2023,3/11/22,md,,,,42.199,bulk,
2007,3/11/22,md,,,,16.438,bulk,
2005,3/11/22,md,,,,30.202,bulk,
2005,3/11/22,pd,,,,39.689,bulk,
2374,3/11/22,pd,,,,16.825,bulk,
2006,3/11/22,pd,,,,41.242,bulk,
2373,3/11/22,pd,,,,16.722,bulk,
2007,3/11/22,pd,,,,81.168,bulk,
2378,3/11/22,pd,,,,128.096,bulk,
2004,3/11/22,pd,,,,44.275,bulk,
2377,3/11/22,pd,,,,91.918,bulk,
2301,3/11/22,pd,,,,112.006,bulk,
2331,3/11/22,pd,,,,57.142,bulk,
2354,3/11/22,pd,,,,110.2,bulk,
2383,3/11/22,pd,,,,80.476,bulk,
2376,3/11/22,pd,,,,116.846,bulk,
2093,3/11/22,md,,,,48.627,bulk,
2022,3/11/22,md,,,,96.081,bulk,
2089,3/11/22,md,,,,44.628,bulk,y0
2027,3/15/22,pd,,,,17.906,bulk,2
2369,3/15/22,pd,,,,4.265,bulk,2
2089,4/11/22,md,,,,25.492,bulk,y2
2030,5/9/22,md,,,,28.475,bulk,y1
2091,5/9/22,md,,,,25.965,bulk,y1
2345,5/9/22,md,,,,6.193,bulk,y0
2092,5/9/22,md,,,,14.289,bulk,y0
2089,5/9/22,md,,,,35.614,bulk,y1
2092,5/9/22,md,,,,31.929,bulk,y1
2004,5/9/22,md,,,,19.676,bulk,
2029,5/9/22,md,,,,19.767,bulk,y1
2089,5/9/22,md,,,,31.001,bulk,y0
1475,5/9/22,md,,,,59.424,bulk,
2093,5/9/22,md,,,,44.911,bulk,y1
2091,5/9/22,md,,,,38.57,bulk,y0
2023,5/9/22,md,,,,55.088,bulk,y1
2020,5/9/22,md,,,,69.362,bulk,y0
2378,5/9/22,md,,,,63.255,bulk,
2376,5/9/22,md,,,,41.566,bulk,y1
2376,5/9/22,md,,,,24.748,bulk,y0
2026,5/9/22,pd,,,,57.304,bulk,
2083,5/9/22,md,,,,55.345,bulk,
2377,4/13/22,md,,,,29.053,bulk,y1
2029,4/27/22,pd,,,,108.653,bulk,
2029,4/27/22,md,,,,66.574,bulk,y1
2029,4/27/22,md,,,,69.87,bulk,y0
2006,4/27/22,md,,,,56.15,bulk,
2015,4/27/22,pd,,,,56.127,bulk,
2024,4/27/22,pd,,,,48.899,bulk,
2093,4/27/22,md,,,,40.999,bulk,y1
2023,4/27/22,md,,,,33.35,bulk,y1
2088,4/27/22,pd,,,,73.074,bulk,
2089,4/27/22,md,,,,48.78,bulk,y1
2092,4/27/22,md,,,,26.114,bulk,y0
2092,4/27/22,md,,,,32.73,bulk,y1
2091,4/27/22,md,,,,42.023,bulk,y1
2030,4/27/22,md,,,,52.835,bulk,y0
2030,4/27/22,md,,,,42.478,bulk,y1
2022,4/27/22,md,,,,49.328,bulk,y0
2022,4/27/22,md,,,,30.788,bulk,y1
2383,5/23/22,md,,,,50.634,bulk,
2331,5/23/22,md,,,,43.137,bulk,y1
2331,5/23/22,md,,,,24.366,bulk,y0
2372,5/23/22,md,,,,37.469,bulk,
2011,5/23/22,md,,,,59.31,bulk,
2371,5/23/22,md,,,,28.273,bulk,
2027,5/23/22,md,,,,63.384,bulk,y1
2384,5/23/22,md,,,,53.851,bulk,
2025,5/23/22,md,,,,35.786,bulk,
2370,5/23/22,md,,,,36.998,bulk,
2380,5/23/22,md,,,,2.828,bulk,y0
2029,5/23/22,md,,,,2.331,bulk,y1
2301,5/23/22,md,,,,89.577,bulk,y1
2380,5/23/22,pd,,,,29.046,bulk,y1
2012,5/23/22,md,,,,54.204,bulk,2
2343,8/18/22,pd,,,,76.702,bulk,area from rstudio
2086,9/12/22,pd,,,,107.308,bulk,"y0, area from rstudio"
2313,9/12/22,pd,,,,81.323,bulk,area from rstudio
2380,9/12/22,pd,,,,65.184,bulk,area from rstudio
1478,9/16/22,pd,,,,135.631,bulk,"y0, area from rstudio"
2006,9/16/22,pd,,,,65.809,bulk,"y0, area from rstudio"
2012,9/16/22,pd,,,,128.551,bulk,"y0, area from rstudio"
2015,9/16/22,pd,,,,85.888,bulk,"y0, area from rstudio"
2086,9/16/22,pd,,,,134.687,bulk,"y0, area from rstudio"
2377,3/25/22,pd,,,,134.829,bulk,
2376,3/25/22,md,,,,30.691,bulk,2
2369,3/25/22,pd,,,,89.766,bulk,
2010,3/25/22,md,,,,19.33,bulk,
NewSapFlow1_Shire,3/25/22,md,,,,15.71,bulk,
2022,4/4/22,md,,,1,9.653,,
2091,4/4/22,md,,,2,7.003,,
2022,4/4/22,md,,,3,7.454,,
2015,4/4/22,md,,,2,8.875,,twiglet
2023,4/4/22,md,,,3,11.671,,
2093,4/4/22,md,,,3,7.296,,
2089,4/4/22,md,,,4,10.85,,
2091,4/4/22,md,,,4,4.53,,
2091,4/4/22,md,,,3,5.328,,
2015,4/4/22,md,,,1,15.423,,
2030,4/4/22,md,,,3,9.589,,
2028,4/4/22,md,,,3,6.307,,
2087,4/4/22,md,,,3,6.108,,
2086,4/4/22,md,,,1,3.154,,
2031,4/4/22,md,,,2,4.626,,
2027,4/4/22,md,,,1,3.565,,
2031,4/4/22,md,,,3,5.612,,
2031,4/4/22,md,,,1,5.137,,
2028,4/4/22,md,,,1,5.174,,
2027,4/4/22,md,,,3,6.266,,
2028,4/4/22,md,,,2,7.114,,
2013,4/4/22,md,,,4,4.015,,
2023,4/4/22,md,,,1,13.114,,
2091,4/4/22,md,,,1,4.834,,
2012,4/4/22,md,,,2,3.144,,twiglet
2090,4/4/22,md,,,1,4.479,,
2088,4/4/22,md,,,2,3.975,,
2090,4/4/22,md,,,3,2.849,,
1478,4/4/22,md,,,2,14.998,,twiglet
2385,4/4/22,md,,,3,2.15,,
2025,4/4/22,md,,,1,2.598,,
2088,4/4/22,md,,,1,3.514,,
2089,4/4/22,md,,,2,9.007,,
2087,4/4/22,md,,,1,3.544,,
2022,4/4/22,md,,,2,8.362,,
2088,4/4/22,md,,,3,2.762,,
2027,4/4/22,md,,,2,4.475,,
2012,4/4/22,md,,,1,3.014,,twiglet
2029,4/4/22,md,,,3,0.179,,
2385,4/4/22,md,,,1,2.525,,
2029,4/4/22,md,,,2,10.169,,
2385,4/4/22,md,,,2,3.09,,
1478,4/4/22,md,,,1,9.321,,twiglet
