"","tree","plot","site","species","week","year","week_rwc_link","time","date_wp","mpa_mean","lwc_mean","mean_swc_per_dry_g","mean_swc_g","date_rwc","type","branch","date","lwm_g","ldm_g","l_cm","d_cm","area_cm2","lma_g_cm2","alas_cm2_per_mm2","sla_cm_g","leaf_count","lwa_g_cm2","ldmc"
"2869",2343,"Hobbiton","LL","blue oak",13,0,13,"md",2022-03-25,2.12675,1.65564738292011,1.85964590964591,0.0488333333333333,"2022-03-30","stem",3,2022-03-30,0.782,0.277,1.99,0.1145,33.193,0.00834513300997198,8.05908358124259,119.830324909747,7,0.0138165976280803,0.129642445081555
"2870",2343,"Hobbiton","LL","blue oak",17,1,18,"pd",2022-04-27,1.15466666666667,0.939163498098859,0.980045383704479,0.133333333333333,"2022-05-03","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2871",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-25,1.10285714285714,1.9758719665272,1.85964590964591,0.0488333333333333,"2022-03-30","stem",3,2022-03-30,0.782,0.277,1.99,0.1145,25.301,0.0109481838662503,6.14294802184252,91.3393501805054,7,0.0216322095857093,0.129642445081555
"2872",2343,"Hobbiton","LL","blue oak",18,1,18,"pd",2022-05-04,1.51633333333333,NA,0.959033613445378,0.1826,"2022-05-04","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2873",2343,"Hobbiton","LL","blue oak",18,1,18,"md",2022-05-04,2.50066666666667,0.750445356672605,0.980045383704479,0.133333333333333,"2022-05-03","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2874",2343,"Hobbiton","LL","blue oak",15,0,15,"md",2022-04-13,1.88633333333333,1.1515532896612,1.60147089357331,0.0856666666666667,"2022-04-12","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2875",2343,"Hobbiton","LL","blue oak",15,0,15,"pd",2022-04-11,1.5,0.868382224763773,1.60147089357331,0.0856666666666667,"2022-04-12","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2876",2343,"Hobbiton","LL","blue oak",17,0,18,"md",2022-04-25,2.6195,0.86150409530901,0.920659435437352,1.56935,"2022-05-03","leaf",2,2022-04-25,1.076,0.598,1.78,0.13225,41.22,0.0145075206210577,7.50182196804377,68.9297658862876,7,0.0124982884278211,0.393768336761945
"2877",2343,"Hobbiton","LL","blue oak",14,0,15,"md",2022-04-06,2.65,1.01152737498592,1.21737648949674,0.571333333333333,"2022-04-12","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2878",2343,"Hobbiton","LL","blue oak",17,0,18,"pd",2022-04-25,1.15466666666667,0.939163498098859,1.08933065175794,0.2282,"2022-05-03","stem",2,2022-04-25,1.076,0.598,1.78,0.13225,41.22,0.0145075206210577,7.50182196804377,68.9297658862876,7,0.0136249338152139,0.354405936605831
"2879",2343,"Hobbiton","LL","blue oak",17,0,18,"pd",2022-04-25,1.15466666666667,0.939163498098859,1.08933065175794,0.2282,"2022-05-03","stem",1,2022-04-25,0.789,0.435,1.56,0.12825,31.878,0.0136457745153397,6.16916585267528,73.2827586206897,6,0.0128156133280947,0.285371155856726
"2880",2343,"Hobbiton","LL","blue oak",13,1,13,"pd",2022-03-30,1.10285714285714,1.9758719665272,1.23423295744204,0.0768333333333333,"2022-03-30","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2881",2343,"Hobbiton","LL","blue oak",18,0,18,"md",2022-05-04,2.50066666666667,0.750445356672605,0.958826106000876,0.6567,"2022-05-04","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2882",2343,"Hobbiton","LL","blue oak",21,0,21,"md",2022-05-23,3.71616666666667,0.683516483516484,1.01044423096637,0.132233333333333,"2022-05-23","stem",1,2022-05-23,1.79,0.89,4.2,0.177,NA,NA,NA,NA,8,NA,0.46831155868617
"2883",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-25,1.10285714285714,1.9758719665272,1.85964590964591,0.0488333333333333,"2022-03-30","stem",2,2022-03-30,0.751,0.262,2.64,0.12125,33.701,0.00777425002225453,7.29674922259449,128.629770992366,6,0.0153609226797462,0.123489032174896
"2884",2343,"Hobbiton","LL","blue oak",37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2022-09-12,0.5117,0.2935,10.48,0.09375,21.371,0.0137335641757522,7.73984776833,72.8143100511073,3,NA,NA
"2885",2343,"Hobbiton","LL","blue oak",37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2022-09-12,0.4973,0.299,17.96,0.09025,23.314,0.0128249120700009,9.11113534916263,77.9732441471572,5,NA,NA
"2886",2343,"Hobbiton","LL","blue oak",37,NA,37,"md",2022-09-15,2.989,0.625556104794859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2887",2343,"Hobbiton","LL","blue oak",37,NA,37,"pd",2022-09-15,2.38916666666667,0.744446170576355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2888",2343,"Hobbiton","LL","blue oak",14,0,15,"pd",NA,NA,NA,1.60147089357331,0.0856666666666667,"2022-04-12","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2889",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-25,1.10285714285714,1.9758719665272,1.85964590964591,0.0488333333333333,"2022-03-30","stem",1,2022-03-30,0.812,0.291,2.18,NA,32.975,0.0088248673237301,NA,113.316151202749,6,0.0174368079532802,0.135308187505358
"2890",2343,"Hobbiton","LL","blue oak",21,0,21,"pd",2022-05-23,1.9245,1.24627875507442,1.01044423096637,0.132233333333333,"2022-05-23","stem",1,2022-05-23,1.79,0.89,4.2,0.177,NA,NA,NA,NA,8,NA,0.46831155868617
"2891",2343,"Hobbiton","LL","blue oak",21,0,21,"pd",2022-05-23,1.9245,1.24627875507442,1.01044423096637,0.132233333333333,"2022-05-23","stem",2,2022-05-23,0.892,0.447,2.22,0.1315,NA,NA,NA,NA,5,NA,0.306701272338643
"2892",2343,"Hobbiton","LL","blue oak",13,0,13,"md",2022-03-25,2.12675,1.65564738292011,1.67704888319025,0.5162,"2022-03-30","leaf",3,2022-03-30,0.782,0.277,1.99,0.1145,33.193,0.00834513300997198,8.05908358124259,119.830324909747,7,0.0138165976280803,0.141756944968419
"2893",2343,"Hobbiton","LL","blue oak",13,0,13,"md",2022-03-25,2.12675,1.65564738292011,1.67704888319025,0.5162,"2022-03-30","leaf",2,2022-03-30,0.751,0.262,2.64,0.12125,24.487,0.0106995548658472,5.3017862441373,93.4618320610687,6,0.01771469001205,0.135117790103848
"2894",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-30,1.10285714285714,1.9758719665272,1.67704888319025,0.5162,"2022-03-30","leaf",1,2022-03-30,0.812,0.291,2.18,NA,26.233,0.0110928982579194,NA,90.1477663230241,6,0.0219181466953613,0.147862180906951
"2895",2343,"Hobbiton","LL","blue oak",13,0,13,"md",2022-03-25,2.12675,1.65564738292011,1.85964590964591,0.0488333333333333,"2022-03-30","stem",2,2022-03-30,0.751,0.262,2.64,0.12125,33.701,0.00777425002225453,7.29674922259449,128.629770992366,6,0.0128714167035123,0.123489032174896
"2896",2343,"Hobbiton","LL","blue oak",37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2022-09-12,0.3545,0.2033,17.41,0.112,14.461,0.0140585021782726,3.6695466072256,71.1313330054107,3,NA,NA
"2897",2343,"Hobbiton","LL","blue oak",13,0,13,"md",2022-03-25,2.12675,1.65564738292011,1.85964590964591,0.0488333333333333,"2022-03-30","stem",2,2022-03-30,0.751,0.262,2.64,0.12125,24.487,0.0106995548658472,5.3017862441373,93.4618320610687,6,0.01771469001205,0.123489032174896
"2898",2343,"Hobbiton","LL","blue oak",17,1,18,"pd",2022-04-27,1.15466666666667,0.939163498098859,0.959033613445378,0.1826,"2022-05-04","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2899",2343,"Hobbiton","LL","blue oak",17,1,18,"md",2022-04-25,2.6195,0.86150409530901,0.959033613445378,0.1826,"2022-05-04","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2900",2343,"Hobbiton","LL","blue oak",17,1,18,"pd",2022-04-25,1.15466666666667,0.939163498098859,0.980045383704479,0.133333333333333,"2022-05-03","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2901",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-25,1.10285714285714,1.9758719665272,1.67704888319025,0.5162,"2022-03-30","leaf",2,2022-03-30,0.751,0.262,2.64,0.12125,24.487,0.0106995548658472,5.3017862441373,93.4618320610687,6,0.0211409505137471,0.135117790103848
"2902",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-25,1.10285714285714,1.9758719665272,1.67704888319025,0.5162,"2022-03-30","leaf",1,2022-03-30,0.812,0.291,2.18,NA,32.975,0.0088248673237301,NA,113.316151202749,6,0.0174368079532802,0.147862180906951
"2903",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-25,1.10285714285714,1.9758719665272,1.67704888319025,0.5162,"2022-03-30","leaf",1,2022-03-30,0.812,0.291,2.18,NA,26.233,0.0110928982579194,NA,90.1477663230241,6,0.0219181466953613,0.147862180906951
"2904",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-30,1.10285714285714,1.9758719665272,1.67704888319025,0.5162,"2022-03-30","leaf",2,2022-03-30,0.751,0.262,2.64,0.12125,33.701,0.00777425002225453,7.29674922259449,128.629770992366,6,0.0153609226797462,0.135117790103848
"2905",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-30,1.10285714285714,1.9758719665272,1.67704888319025,0.5162,"2022-03-30","leaf",3,2022-03-30,0.782,0.277,1.99,0.1145,25.301,0.0109481838662503,6.14294802184252,91.3393501805054,7,0.0216322095857093,0.141756944968419
"2906",2343,"Hobbiton","LL","blue oak",9,NA,11,"md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2907",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-30,1.10285714285714,1.9758719665272,1.85964590964591,0.0488333333333333,"2022-03-30","stem",1,2022-03-30,0.812,0.291,2.18,NA,26.233,0.0110928982579194,NA,90.1477663230241,6,0.0219181466953613,0.135308187505358
"2908",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-25,1.10285714285714,1.9758719665272,1.67704888319025,0.5162,"2022-03-30","leaf",3,2022-03-30,0.782,0.277,1.99,0.1145,25.301,0.0109481838662503,6.14294802184252,91.3393501805054,7,0.0216322095857093,0.141756944968419
"2909",2343,"Hobbiton","LL","blue oak",13,0,13,"md",2022-03-25,2.12675,1.65564738292011,1.85964590964591,0.0488333333333333,"2022-03-30","stem",3,2022-03-30,0.782,0.277,1.99,0.1145,25.301,0.0109481838662503,6.14294802184252,91.3393501805054,7,0.0181263319658855,0.129642445081555
"2910",2343,"Hobbiton","LL","blue oak",33,NA,37,"md",2022-08-18,4.00233333333333,0.671194153337011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2911",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-25,1.10285714285714,1.9758719665272,1.67704888319025,0.5162,"2022-03-30","leaf",2,2022-03-30,0.751,0.262,2.64,0.12125,33.701,0.00777425002225453,7.29674922259449,128.629770992366,6,0.0153609226797462,0.135117790103848
"2912",2343,"Hobbiton","LL","blue oak",14,0,15,"md",2022-04-06,2.65,1.01152737498592,1.60147089357331,0.0856666666666667,"2022-04-12","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2913",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-25,1.10285714285714,1.9758719665272,1.67704888319025,0.5162,"2022-03-30","leaf",3,2022-03-30,0.782,0.277,1.99,0.1145,33.193,0.00834513300997198,8.05908358124259,119.830324909747,7,0.0164889143713444,0.141756944968419
"2914",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-30,1.10285714285714,1.9758719665272,1.85964590964591,0.0488333333333333,"2022-03-30","stem",2,2022-03-30,0.751,0.262,2.64,0.12125,33.701,0.00777425002225453,7.29674922259449,128.629770992366,6,0.0153609226797462,0.123489032174896
"2915",2343,"Hobbiton","LL","blue oak",14,0,15,"pd",NA,NA,NA,1.21737648949674,0.571333333333333,"2022-04-12","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2916",2343,"Hobbiton","LL","blue oak",10,NA,11,"md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2917",2343,"Hobbiton","LL","blue oak",17,0,18,"pd",2022-04-25,1.15466666666667,0.939163498098859,1.08933065175794,0.2282,"2022-05-03","stem",3,2022-04-25,0.954,0.527,1.98,0.1275,36.887,0.0142868761352238,7.22275849083367,69.9943074003795,7,0.0134177125680619,0.326047148475981
"2918",2343,"Hobbiton","LL","blue oak",9,NA,11,"pd",2022-02-28,1.13333333333333,0.823007988767514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2919",2343,"Hobbiton","LL","blue oak",13,0,13,"md",2022-03-25,2.12675,1.65564738292011,1.67704888319025,0.5162,"2022-03-30","leaf",2,2022-03-30,0.751,0.262,2.64,0.12125,33.701,0.00777425002225453,7.29674922259449,128.629770992366,6,0.0128714167035123,0.135117790103848
"2920",2343,"Hobbiton","LL","blue oak",17,1,18,"md",2022-04-27,2.6195,0.86150409530901,0.980045383704479,0.133333333333333,"2022-05-03","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2921",2343,"Hobbiton","LL","blue oak",13,0,13,"md",2022-03-25,2.12675,1.65564738292011,1.85964590964591,0.0488333333333333,"2022-03-30","stem",1,2022-03-30,0.812,0.291,2.18,NA,32.975,0.0088248673237301,NA,113.316151202749,6,0.0146108684891509,0.135308187505358
"2922",2343,"Hobbiton","LL","blue oak",18,0,18,"pd",2022-05-04,1.51633333333333,NA,1.08933065175794,0.2282,"2022-05-03","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2923",2343,"Hobbiton","LL","blue oak",10,NA,11,"pd",2022-03-08,1.23933333333333,2.07234042553192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2924",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-30,1.10285714285714,1.9758719665272,1.85964590964591,0.0488333333333333,"2022-03-30","stem",1,2022-03-30,0.812,0.291,2.18,NA,32.975,0.0088248673237301,NA,113.316151202749,6,0.0174368079532802,0.135308187505358
"2925",2343,"Hobbiton","LL","blue oak",17,1,18,"md",2022-04-25,2.6195,0.86150409530901,0.980045383704479,0.133333333333333,"2022-05-03","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2926",2343,"Hobbiton","LL","blue oak",13,0,13,"md",2022-03-25,2.12675,1.65564738292011,1.85964590964591,0.0488333333333333,"2022-03-30","stem",1,2022-03-30,0.812,0.291,2.18,NA,26.233,0.0110928982579194,NA,90.1477663230241,6,0.0183659279697233,0.135308187505358
"2927",2343,"Hobbiton","LL","blue oak",13,0,13,"md",2022-03-25,2.12675,1.65564738292011,1.67704888319025,0.5162,"2022-03-30","leaf",3,2022-03-30,0.782,0.277,1.99,0.1145,25.301,0.0109481838662503,6.14294802184252,91.3393501805054,7,0.0181263319658855,0.141756944968419
"2928",2343,"Hobbiton","LL","blue oak",17,0,18,"pd",2022-04-27,1.15466666666667,0.939163498098859,1.08933065175794,0.2282,"2022-05-03","stem",1,2022-04-25,0.789,0.435,1.56,0.12825,31.878,0.0136457745153397,6.16916585267528,73.2827586206897,6,0.0128156133280947,0.285371155856726
"2929",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-30,1.10285714285714,1.9758719665272,1.85964590964591,0.0488333333333333,"2022-03-30","stem",2,2022-03-30,0.751,0.262,2.64,0.12125,24.487,0.0106995548658472,5.3017862441373,93.4618320610687,6,0.0211409505137471,0.123489032174896
"2930",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-25,1.10285714285714,1.9758719665272,1.85964590964591,0.0488333333333333,"2022-03-30","stem",1,2022-03-30,0.812,0.291,2.18,NA,26.233,0.0110928982579194,NA,90.1477663230241,6,0.0219181466953613,0.135308187505358
"2931",2343,"Hobbiton","LL","blue oak",33,NA,37,"pd",2022-08-18,3.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2932",2343,"Hobbiton","LL","blue oak",13,0,13,"md",2022-03-25,2.12675,1.65564738292011,1.67704888319025,0.5162,"2022-03-30","leaf",1,2022-03-30,0.812,0.291,2.18,NA,32.975,0.0088248673237301,NA,113.316151202749,6,0.0146108684891509,0.147862180906951
"2933",2343,"Hobbiton","LL","blue oak",17,0,18,"pd",2022-04-27,1.15466666666667,0.939163498098859,1.08933065175794,0.2282,"2022-05-03","stem",2,2022-04-25,1.076,0.598,1.78,0.13225,41.22,0.0145075206210577,7.50182196804377,68.9297658862876,7,0.0136249338152139,0.354405936605831
"2934",2343,"Hobbiton","LL","blue oak",13,0,13,"md",2022-03-25,2.12675,1.65564738292011,1.67704888319025,0.5162,"2022-03-30","leaf",1,2022-03-30,0.812,0.291,2.18,NA,26.233,0.0110928982579194,NA,90.1477663230241,6,0.0183659279697233,0.147862180906951
"2935",2343,"Hobbiton","LL","blue oak",17,1,18,"md",2022-04-27,2.6195,0.86150409530901,0.959033613445378,0.1826,"2022-05-04","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2936",2343,"Hobbiton","LL","blue oak",17,0,18,"pd",2022-04-27,1.15466666666667,0.939163498098859,1.08933065175794,0.2282,"2022-05-03","stem",3,2022-04-25,0.954,0.527,1.98,0.1275,36.887,0.0142868761352238,7.22275849083367,69.9943074003795,7,0.0134177125680619,0.326047148475981
"2937",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-30,1.10285714285714,1.9758719665272,1.85964590964591,0.0488333333333333,"2022-03-30","stem",3,2022-03-30,0.782,0.277,1.99,0.1145,25.301,0.0109481838662503,6.14294802184252,91.3393501805054,7,0.0216322095857093,0.129642445081555
"2938",2343,"Hobbiton","LL","blue oak",13,0,13,"pd",2022-03-30,1.10285714285714,1.9758719665272,1.85964590964591,0.0488333333333333,"2022-03-30","stem",3,2022-03-30,0.782,0.277,1.99,0.1145,33.193,0.00834513300997198,8.05908358124259,119.830324909747,7,0.0164889143713444,0.129642445081555
"2939",2344,"Hobbiton","LL","blue oak",9,NA,11,"pd",2022-02-28,1.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2940",2344,"Hobbiton","LL","blue oak",9,NA,11,"md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2941",2345,"Hobbiton","LL","live oak",17,1,18,"md",2022-04-25,2.211,0.703242712086472,0.811749860533091,0.487066666666667,"2022-05-04","leaf",1,2022-04-25,1.876,1.12,7.27,0.15875,52.817,0.0212052937501183,6.67108369116767,47.1580357142857,9,0.0149124682874235,0.579785210747173
"2942",2345,"Hobbiton","LL","live oak",14,1,15,"md",2022-04-06,3.65,0.694468085106383,0.790080752801452,0.07595,"2022-04-14","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2943",2345,"Hobbiton","LL","live oak",17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2022-04-25,0.572,0.311,1.25,0.112,NA,NA,NA,NA,8,NA,NA
"2944",2345,"Hobbiton","LL","live oak",14,1,15,"md",2022-04-06,3.65,0.694468085106383,0.704792256846081,0.5971,"2022-04-14","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2945",2345,"Hobbiton","LL","live oak",14,1,15,"pd",2022-04-04,1.708,NA,0.790080752801452,0.07595,"2022-04-14","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2946",2345,"Hobbiton","LL","live oak",29,0,30,"md",2022-07-19,3.45,0.494289897510981,0.67237163814181,0.55,"2022-07-27","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2947",2345,"Hobbiton","LL","live oak",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2022-03-15,1.755,1.052,7.55,0.20725,56.824,0.0185133042376461,4.21107377994217,54.0152091254753,11,NA,NA
"2948",2345,"Hobbiton","LL","live oak",17,1,18,"pd",2022-04-25,0.7015,0.655629139072848,0.811749860533091,0.487066666666667,"2022-05-04","leaf",1,2022-04-25,1.876,1.12,7.27,0.15875,52.817,0.0212052937501183,6.67108369116767,47.1580357142857,9,0.0139028084851769,0.579785210747173
"2949",2345,"Hobbiton","LL","live oak",13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2022-03-30,1.696,0.943,6.84,0.18325,51.089,0.0184579850848519,4.84272226686009,54.1770943796394,10,NA,NA
"2950",2345,"Hobbiton","LL","live oak",29,0,30,"pd",2022-07-19,1.11666666666667,0.566042154566745,0.809523809523809,0.034,"2022-07-27","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2951",2345,"Hobbiton","LL","live oak",17,1,18,"md",2022-04-25,2.211,0.703242712086472,0.811749860533091,0.487066666666667,"2022-05-04","leaf",2,2022-04-25,1.067,0.636,5.89,0.168,36.636,0.017359973796266,4.131803071935,57.6037735849057,7,0.0122082750542362,0.439302408059506
"2952",2345,"Hobbiton","LL","live oak",17,1,18,"pd",2022-04-25,0.7015,0.655629139072848,0.791803470501585,0.126166666666667,"2022-05-04","stem",2,2022-04-25,1.067,0.636,5.89,0.168,36.636,0.017359973796266,4.131803071935,57.6037735849057,7,0.0113817046743731,0.445439455176961
"2953",2345,"Hobbiton","LL","live oak",21,1,21,"md",2022-05-23,2.16975,0.58410480349345,0.654400447781117,0.387466666666667,"2022-05-25","leaf",1,2022-05-23,1.619,0.913,7.61,0.10775,NA,NA,NA,NA,8,NA,0.582493134599064
"2954",2345,"Hobbiton","LL","live oak",17,1,18,"md",2022-04-25,2.211,0.703242712086472,0.791803470501585,0.126166666666667,"2022-05-04","stem",2,2022-04-25,1.067,0.636,5.89,0.168,36.636,0.017359973796266,4.131803071935,57.6037735849057,7,0.0122082750542362,0.445439455176961
"2955",2345,"Hobbiton","LL","live oak",13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2022-03-30,2.153,1.148,10.37,0.197,67.907,0.016905473662509,5.56970533667002,59.1524390243902,12,NA,NA
"2956",2345,"Hobbiton","LL","live oak",21,1,21,"md",2022-05-23,2.16975,0.58410480349345,0.853693150896001,0.134566666666667,"2022-05-25","stem",3,2022-05-23,1.768,0.972,5.65,0.15325,NA,NA,NA,NA,10,NA,0.532400529367692
"2957",2345,"Hobbiton","LL","live oak",29,1,30,"pd",2022-07-19,1.11666666666667,0.566042154566745,0.541518190617688,0.6045,"2022-07-27","leaf",1,2022-07-19,0.807,0.553,2.68,0.113,28.64,0.0193086592178771,7.13947461845389,51.7902350813743,8,0.0109295150654822,0.505245143242358
"2958",2345,"Hobbiton","LL","live oak",29,1,30,"pd",2022-07-19,1.11666666666667,0.566042154566745,0.653952641165756,0.1735,"2022-07-27","stem",2,2022-07-19,1.175,0.762,4.05,0.1375,39.268,0.0194051135784863,6.61124898415344,51.5328083989501,7,0.0109841122995788,0.538153592038675
"2959",2345,"Hobbiton","LL","live oak",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2022-03-15,1.755,1.052,7.55,0.20725,56.824,0.0185133042376461,4.21107377994217,54.0152091254753,8,NA,NA
"2960",2345,"Hobbiton","LL","live oak",14,1,15,"pd",2022-04-04,1.708,NA,0.704792256846081,0.5971,"2022-04-14","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2961",2345,"Hobbiton","LL","live oak",9,0,11,"pd",2022-02-28,0.5335,NA,0.73231031543052,0.859,"2022-03-15","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2962",2345,"Hobbiton","LL","live oak",13,0,13,"pd",2022-03-25,1.91583333333333,0.740913300771157,0.800233103777888,0.86415,"2022-03-30","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2963",2345,"Hobbiton","LL","live oak",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2022-03-15,1.755,1.052,7.55,0.20725,56.824,0.0185133042376461,4.21107377994217,54.0152091254753,9,NA,NA
"2964",2345,"Hobbiton","LL","live oak",13,0,13,"md",2022-03-25,2.00714285714286,NA,0.888934025441069,0.179566666666667,"2022-03-30","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2965",2345,"Hobbiton","LL","live oak",17,1,18,"pd",2022-04-25,0.7015,0.655629139072848,0.791803470501585,0.126166666666667,"2022-05-04","stem",1,2022-04-25,1.876,1.12,7.27,0.15875,52.817,0.0212052937501183,6.67108369116767,47.1580357142857,9,0.0139028084851769,0.585834274956178
"2966",2345,"Hobbiton","LL","live oak",13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2022-03-30,1.696,0.943,6.84,0.18325,48.432,0.0194705979517674,4.5908654471328,51.3594909862142,10,NA,NA
"2967",2345,"Hobbiton","LL","live oak",29,1,30,"pd",2022-07-19,1.11666666666667,0.566042154566745,0.653952641165756,0.1735,"2022-07-27","stem",1,2022-07-19,0.807,0.553,2.68,0.113,28.64,0.0193086592178771,7.13947461845389,51.7902350813743,8,0.0109295150654822,0.458178706552956
