"","week","tree","plot","site","species","time","date_wp","mpa_mean","lwc_mean","mean_swc_per_dry_g_y0","mean_swc_g_y0","date_rwc","branch","year","lwm_g","ldm_g","l_cm","d_cm","area_cm2","lma_g_cm2","alas_cm2_per_mm2","sla_cm_g","leaf_count","lwa_g_cm2"
"1724",21,"2379","MiddleEarth","LL","blue oak","pd",2022-05-23,2.286,0.880687563195147,1.03565286002976,0.596266666666667,"2022-05-25",3,0,0.744,0.345,0.77,0.13775,25.476,0.0135421573245407,4.27364213446899,73.8434782608696,6,0.0119264095345551
"1725",21,"2379","MiddleEarth","LL","blue oak","pd",2022-05-23,2.286,0.880687563195147,1.03565286002976,0.596266666666667,"2022-05-25",1,0,0.866,0.4,1.12,0.1435,27.785,0.014396256973187,4.29493629283669,69.4625,6,0.0126786044728472
"1726",21,"2379","MiddleEarth","LL","blue oak","pd",2022-05-23,2.286,0.880687563195147,1.03565286002976,0.596266666666667,"2022-05-25",2,0,0.391,0.184,0.89,0.12675,13.452,0.0136782634552483,2.66526901186582,73.1086956521739,6,0.0120462765111439
"1727",21,"2379","MiddleEarth","LL","blue oak","md",2022-05-23,3.3255,0.698007033997655,1.03565286002976,0.596266666666667,"2022-05-25",3,0,0.744,0.345,0.77,0.13775,25.476,0.0135421573245407,4.27364213446899,73.8434782608696,6,0.00945252106803227
"1728",21,"2379","MiddleEarth","LL","blue oak","md",2022-05-23,3.3255,0.698007033997655,1.03565286002976,0.596266666666667,"2022-05-25",1,0,0.866,0.4,1.12,0.1435,27.785,0.014396256973187,4.29493629283669,69.4625,6,0.0100486886305223
"1729",21,"2379","MiddleEarth","LL","blue oak","md",2022-05-23,3.3255,0.698007033997655,1.03565286002976,0.596266666666667,"2022-05-25",2,0,0.391,0.184,0.89,0.12675,13.452,0.0136782634552483,2.66526901186582,73.1086956521739,6,0.00954752410463638
"1730",21,"2380","MiddleEarth","LL","live oak","md",2022-05-25,3.78,0.567164179104478,0.86862093520057,0.0221,"2022-05-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731",21,"2380","MiddleEarth","LL","live oak","pd",2022-05-23,0.850333333333333,0.621621621621622,0.86862093520057,0.0221,"2022-05-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732",21,"2380","MiddleEarth","LL","live oak","md",2022-05-23,3.78,0.567164179104478,0.86862093520057,0.0221,"2022-05-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733",21,"2381","Weathertop","LL","blue oak","md",2022-05-23,2.6365,0.747482571649884,1.00039344627889,0.55885,"2022-05-25",2,0,0.82,0.391,1.11,0.1295,23.54,0.0166100254885302,4.46803996408308,60.2046035805627,5,0.0124157045673367
"1734",21,"2381","Weathertop","LL","blue oak","md",2022-05-23,2.6365,0.747482571649884,1.00039344627889,0.55885,"2022-05-25",3,0,0.951,0.471,0.8,0.1505,28.013,0.016813622246814,3.93674014267681,59.4755838641189,6,0.0125678895957982
"1735",21,"2381","Weathertop","LL","blue oak","md",2022-05-23,2.6365,0.747482571649884,1.00039344627889,0.55885,"2022-05-25",1,0,0.945,0.455,1.07,0.128,28.123,0.0161789282793443,5.46376277413742,61.8087912087912,6,0.0120934669167833
"1736",21,"2381","Weathertop","LL","blue oak","pd",2022-05-23,1.2905,0.87012987012987,1.00039344627889,0.55885,"2022-05-25",2,0,0.82,0.391,1.11,0.1295,23.54,0.0166100254885302,4.46803996408308,60.2046035805627,5,0.0144528793211886
"1737",21,"2381","Weathertop","LL","blue oak","pd",2022-05-23,1.2905,0.87012987012987,1.00039344627889,0.55885,"2022-05-25",3,0,0.951,0.471,0.8,0.1505,28.013,0.016813622246814,3.93674014267681,59.4755838641189,6,0.014630034942033
"1738",21,"2381","Weathertop","LL","blue oak","pd",2022-05-23,1.2905,0.87012987012987,1.00039344627889,0.55885,"2022-05-25",1,0,0.945,0.455,1.07,0.128,28.123,0.0161789282793443,5.46376277413742,61.8087912087912,6,0.0140777687625463
"1739",21,"2382","Weathertop","LL","blue oak","pd",2022-05-23,1.366,0.758664955070603,6.85522648150996,0.602066666666667,"2022-05-25",2,0,1.062,0.538,2.2,0.147,33.14,0.0162341581170791,4.88166487488122,61.5985130111524,8,0.0123162868385029
"1740",21,"2382","Weathertop","LL","blue oak","pd",2022-05-23,1.366,0.758664955070603,6.85522648150996,0.602066666666667,"2022-05-25",3,0,0.851,0.438,1.3,0.139,26.557,0.0164928267500094,4.3752164211909,60.6324200913242,6,0.0125125296652831
"1741",21,"2382","Weathertop","LL","blue oak","pd",2022-05-23,1.366,0.758664955070603,6.85522648150996,0.602066666666667,"2022-05-25",1,0,0.878,0.402,1.25,0.149,27.992,0.0143612460703058,4.01339143914989,69.6318407960199,6,0.0108953741046864
"1742",21,"2382","Weathertop","LL","blue oak","md",2022-05-23,3.88833333333333,0.630057388809182,6.85522648150996,0.602066666666667,"2022-05-25",2,0,1.062,0.538,2.2,0.147,33.14,0.0162341581170791,4.88166487488122,61.5985130111524,8,0.0102284512727622
"1743",21,"2382","Weathertop","LL","blue oak","md",2022-05-23,3.88833333333333,0.630057388809182,6.85522648150996,0.602066666666667,"2022-05-25",3,0,0.851,0.438,1.3,0.139,26.557,0.0164928267500094,4.3752164211909,60.6324200913242,6,0.0103914273561932
"1744",21,"2382","Weathertop","LL","blue oak","md",2022-05-23,3.88833333333333,0.630057388809182,6.85522648150996,0.602066666666667,"2022-05-25",1,0,0.878,0.402,1.25,0.149,27.992,0.0143612460703058,4.01339143914989,69.6318407960199,6,0.009048409199103
"1745",21,"2383","Weathertop","LL","blue oak","pd",2022-05-23,1.53225,0.649484536082474,NA,NA,NA,3,0,0.672,0.349,1.42,0.12,NA,NA,NA,NA,6,NA
"1746",21,"2383","Weathertop","LL","blue oak","pd",2022-05-23,1.53225,0.649484536082474,NA,NA,NA,1,0,0.742,0.382,1.62,0.1335,NA,NA,NA,NA,7,NA
"1747",21,"2383","Weathertop","LL","blue oak","pd",2022-05-23,1.53225,0.649484536082474,NA,NA,NA,2,0,0.399,0.209,1.37,0.1085,NA,NA,NA,NA,5,NA
"1748",21,"2383","Weathertop","LL","blue oak","md",2022-05-25,3.34333333333333,NA,NA,NA,NA,3,0,0.672,0.349,1.42,0.12,NA,NA,NA,NA,6,NA
"1749",21,"2383","Weathertop","LL","blue oak","md",2022-05-25,3.34333333333333,NA,NA,NA,NA,1,0,0.742,0.382,1.62,0.1335,NA,NA,NA,NA,7,NA
"1750",21,"2383","Weathertop","LL","blue oak","md",2022-05-25,3.34333333333333,NA,NA,NA,NA,2,0,0.399,0.209,1.37,0.1085,NA,NA,NA,NA,5,NA
"1751",21,"2384","Weathertop","LL","blue oak","md",2022-05-25,3.01666666666667,NA,0.856492966968664,0.381033333333333,"2022-05-23",3,0,0.396,0.192,0.8,0.111,12.395,0.0154901169826543,3.20221657271982,64.5572916666667,6,NA
"1752",21,"2384","Weathertop","LL","blue oak","md",2022-05-25,3.01666666666667,NA,0.856492966968664,0.381033333333333,"2022-05-23",1,0,0.439,0.222,1.14,0.11375,13.484,0.0164639572827054,3.31715725563752,60.7387387387387,5,NA
"1753",21,"2384","Weathertop","LL","blue oak","md",2022-05-25,3.01666666666667,NA,0.856492966968664,0.381033333333333,"2022-05-23",2,0,0.54,0.267,1,0.13775,17.158,0.0155612542254342,2.87828355091926,64.2621722846442,5,NA
"1754",21,"2384","Weathertop","LL","blue oak","pd",2022-05-23,1.2535,0.764705882352941,0.856492966968664,0.381033333333333,"2022-05-23",3,0,0.396,0.192,0.8,0.111,12.395,0.0154901169826543,3.20221657271982,64.5572916666667,6,0.0118453835749709
"1755",21,"2384","Weathertop","LL","blue oak","pd",2022-05-23,1.2535,0.764705882352941,0.856492966968664,0.381033333333333,"2022-05-23",1,0,0.439,0.222,1.14,0.11375,13.484,0.0164639572827054,3.31715725563752,60.7387387387387,5,0.0125900849808924
"1756",21,"2384","Weathertop","LL","blue oak","pd",2022-05-23,1.2535,0.764705882352941,0.856492966968664,0.381033333333333,"2022-05-23",2,0,0.54,0.267,1,0.13775,17.158,0.0155612542254342,2.87828355091926,64.2621722846442,5,0.0118997826429791
"1757",29,"1478","Low","Cucu Mesa","blue oak","md",2022-07-19,4.13333333333333,0.585769230769231,NA,NA,NA,1,0,1.001,0.578,3.84,0.19075,34.708,0.0166532211593869,3.03634155158849,60.0484429065744,9,0.00975494454836395
"1758",29,"1478","Low","Cucu Mesa","blue oak","md",2022-07-19,4.13333333333333,0.585769230769231,NA,NA,NA,2,0,0.995,0.52,4.11,0.188,33.483,0.0155302690917779,3.01549624238679,64.3903846153846,8,0.00909715377952991
"1759",29,"1478","Low","Cucu Mesa","blue oak","md",2022-07-19,4.13333333333333,0.585769230769231,NA,NA,NA,3,0,0.499,0.292,2.55,0.15925,18.659,0.0156492845275738,2.3419607377807,63.9006849315069,6,0.00916686935980573
"1760",29,"1478","Low","Cucu Mesa","blue oak","pd",NA,NA,NA,NA,NA,NA,1,0,1.001,0.578,3.84,0.19075,34.708,0.0166532211593869,3.03634155158849,60.0484429065744,9,NA
"1761",29,"1478","Low","Cucu Mesa","blue oak","pd",NA,NA,NA,NA,NA,NA,2,0,0.995,0.52,4.11,0.188,33.483,0.0155302690917779,3.01549624238679,64.3903846153846,8,NA
"1762",29,"1478","Low","Cucu Mesa","blue oak","pd",NA,NA,NA,NA,NA,NA,3,0,0.499,0.292,2.55,0.15925,18.659,0.0156492845275738,2.3419607377807,63.9006849315069,6,NA
"1763",29,"2004","High","Cucu Mesa","blue oak","pd",2022-07-19,2.138,0.57945945945946,NA,NA,NA,3,0,0.495,0.324,1.84,0.12375,19.433,0.016672670200175,4.03923910994199,59.9783950617284,8,0.00966113646193925
"1764",29,"2004","High","Cucu Mesa","blue oak","pd",2022-07-19,2.138,0.57945945945946,NA,NA,NA,1,0,0.492,0.299,1.94,0.1365,17.625,0.0169645390070922,3.01102214922476,58.9464882943144,8,0.00983026260302857
"1765",29,"2004","High","Cucu Mesa","blue oak","pd",2022-07-19,2.138,0.57945945945946,NA,NA,NA,2,0,0.326,0.198,1.85,0.122,11.508,0.0172054223149114,2.46110599986769,58.1212121212121,5,0.00996984471437029
"1766",29,"2004","High","Cucu Mesa","blue oak","md",NA,NA,NA,NA,NA,NA,3,0,0.495,0.324,1.84,0.12375,19.433,0.016672670200175,4.03923910994199,59.9783950617284,8,NA
"1767",29,"2004","High","Cucu Mesa","blue oak","md",NA,NA,NA,NA,NA,NA,1,0,0.492,0.299,1.94,0.1365,17.625,0.0169645390070922,3.01102214922476,58.9464882943144,8,NA
"1768",29,"2004","High","Cucu Mesa","blue oak","md",NA,NA,NA,NA,NA,NA,2,0,0.326,0.198,1.85,0.122,11.508,0.0172054223149114,2.46110599986769,58.1212121212121,5,NA
"1769",29,"2005","High","Cucu Mesa","blue oak","pd",NA,NA,NA,NA,NA,NA,1,0,1.853,1.06,4.02,0.16625,62.886,0.0168558979741119,7.24237137296312,59.3264150943396,8,NA
"1770",29,"2005","High","Cucu Mesa","blue oak","pd",NA,NA,NA,NA,NA,NA,2,0,1.653,0.95,2.45,0.14,59.853,0.0158722202730022,9.72030694783593,63.0031578947368,7,NA
"1771",29,"2005","High","Cucu Mesa","blue oak","pd",NA,NA,NA,NA,NA,NA,3,0,1.079,0.631,2.5,0.1525,37.19,0.0169669265931702,5.09022076524598,58.9381933438986,4,NA
"1772",29,"2005","High","Cucu Mesa","blue oak","md",2022-07-19,4.33333333333333,0.634094616639478,NA,NA,NA,1,0,1.853,1.06,4.02,0.16625,62.886,0.0168558979741119,7.24237137296312,59.3264150943396,8,0.0106882341640086
"1773",29,"2005","High","Cucu Mesa","blue oak","md",2022-07-19,4.33333333333333,0.634094616639478,NA,NA,NA,2,0,1.653,0.95,2.45,0.14,59.853,0.0158722202730022,9.72030694783593,63.0031578947368,7,0.0100644894292267
"1774",29,"2005","High","Cucu Mesa","blue oak","md",2022-07-19,4.33333333333333,0.634094616639478,NA,NA,NA,3,0,1.079,0.631,2.5,0.1525,37.19,0.0169669265931702,5.09022076524598,58.9381933438986,4,0.0107586368136464
"1775",29,"2006","High","Cucu Mesa","blue oak","md",2022-07-19,4.46666666666667,0.637735849056604,NA,NA,NA,2,0,0.56,0.353,1.56,0.1265,20.755,0.0170079498915924,4.12849548516276,58.7960339943343,6,0.0108465793648269
"1776",29,"2006","High","Cucu Mesa","blue oak","md",2022-07-19,4.46666666666667,0.637735849056604,NA,NA,NA,1,0,0.459,0.267,1.12,0.1155,17.479,0.0152754734252532,4.1706403557703,65.4644194756554,7,0.00974171701459544
"1777",29,"2006","High","Cucu Mesa","blue oak","md",2022-07-19,4.46666666666667,0.637735849056604,NA,NA,NA,3,0,0.506,0.326,1.42,0.13525,21.595,0.0150960870571892,3.75775782760833,66.2423312883435,8,0.00962731589684896
"1778",29,"2006","High","Cucu Mesa","blue oak","pd",2022-07-19,2.775,0.628070175438596,NA,NA,NA,2,0,0.56,0.353,1.56,0.1265,20.755,0.0170079498915924,4.12849548516276,58.7960339943343,6,0.0106821860722633
"1779",29,"2006","High","Cucu Mesa","blue oak","pd",2022-07-19,2.775,0.628070175438596,NA,NA,NA,1,0,0.459,0.267,1.12,0.1155,17.479,0.0152754734252532,4.1706403557703,65.4644194756554,7,0.00959406927410639
"1780",29,"2006","High","Cucu Mesa","blue oak","pd",2022-07-19,2.775,0.628070175438596,NA,NA,NA,3,0,0.506,0.326,1.42,0.13525,21.595,0.0150960870571892,3.75775782760833,66.2423312883435,8,0.00948140204644514
"1781",29,"2007","High","Cucu Mesa","blue oak","md",2022-07-19,4.23333333333333,0.579726651480638,NA,NA,NA,2,0,0.507,0.297,1.14,0.10475,19.703,0.0150738466223418,5.71576574522061,66.3400673400673,6,0.00873871062730294
"1782",29,"2007","High","Cucu Mesa","blue oak","md",2022-07-19,4.23333333333333,0.579726651480638,NA,NA,NA,1,0,0.866,0.512,2.44,0.11475,32.303,0.0158499210599635,7.80885927322919,63.091796875,8,0.00918862166232508
"1783",29,"2007","High","Cucu Mesa","blue oak","md",2022-07-19,4.23333333333333,0.579726651480638,NA,NA,NA,3,0,0.472,0.275,1.32,0.11425,17.857,0.0154001232009856,4.35457934686511,64.9345454545454,5,0.00892786185569667
"1784",29,"2007","High","Cucu Mesa","blue oak","pd",2022-07-19,2.32333333333333,0.643740095087163,NA,NA,NA,2,0,0.507,0.297,1.14,0.10475,19.703,0.0150738466223418,5.71576574522061,66.3400673400673,6,0.00970363945799562
"1785",29,"2007","High","Cucu Mesa","blue oak","pd",2022-07-19,2.32333333333333,0.643740095087163,NA,NA,NA,1,0,0.866,0.512,2.44,0.11475,32.303,0.0158499210599635,7.80885927322919,63.091796875,8,0.0102032296902649
"1786",29,"2007","High","Cucu Mesa","blue oak","pd",2022-07-19,2.32333333333333,0.643740095087163,NA,NA,NA,3,0,0.472,0.275,1.32,0.11425,17.857,0.0154001232009856,4.35457934686511,64.9345454545454,5,0.0099136767737565
"1787",29,"2009","Hobbiton","LL","blue oak","pd",NA,NA,NA,NA,NA,NA,2,0,0.639,0.415,1.19,0.1245,25.335,0.0163805012828103,5.20274251477643,61.0481927710843,6,NA
"1788",29,"2009","Hobbiton","LL","blue oak","pd",NA,NA,NA,NA,NA,NA,3,0,0.595,0.388,1.45,0.13725,23.4,0.0165811965811966,3.95404200341775,60.3092783505155,6,NA
"1789",29,"2009","Hobbiton","LL","blue oak","pd",NA,NA,NA,NA,NA,NA,1,0,0.398,0.257,1.13,0.11,15.585,0.0164902149502727,4.09988394725155,60.6420233463035,4,NA
"1790",29,"2009","Hobbiton","LL","blue oak","md",2022-07-19,3.93333333333333,0.579160186625195,NA,NA,NA,2,0,0.639,0.415,1.19,0.1245,25.335,0.0163805012828103,5.20274251477643,61.0481927710843,6,0.00948693417996666
"1791",29,"2009","Hobbiton","LL","blue oak","md",2022-07-19,3.93333333333333,0.579160186625195,NA,NA,NA,3,0,0.595,0.388,1.45,0.13725,23.4,0.0165811965811966,3.95404200341775,60.3092783505155,6,0.00960316890643487
"1792",29,"2009","Hobbiton","LL","blue oak","md",2022-07-19,3.93333333333333,0.579160186625195,NA,NA,NA,1,0,0.398,0.257,1.13,0.11,15.585,0.0164902149502727,4.09988394725155,60.6420233463035,4,0.00955047596808952
"1793",29,"2010","Weathertop","LL","blue oak","md",2022-07-19,3.73333333333333,0.604578313253012,NA,NA,NA,5,0,0.657,0.394,2.35,0.1875,22.885,0.017216517369456,2.0720417408899,58.0837563451777,5,0.0104087330313169
"1794",29,"2010","Weathertop","LL","blue oak","md",2022-07-19,3.73333333333333,0.604578313253012,NA,NA,NA,3,0,1.054,0.623,5.23,0.2,30.399,0.0204940952005,2.41907555752526,48.7945425361156,6,0.0123902855079649
"1795",29,"2010","Weathertop","LL","blue oak","md",2022-07-19,3.73333333333333,0.604578313253012,NA,NA,NA,4,0,0.736,0.439,2.94,0.17725,25.553,0.017179978867452,2.58892538899363,58.2072892938497,4,0.0103866426454065
"1796",29,"2010","Weathertop","LL","blue oak","md",2022-07-19,3.73333333333333,0.604578313253012,NA,NA,NA,3,0,1.054,0.623,5.23,0.2,30.399,0.0204940952005,2.41907555752526,48.7945425361156,9,0.0123902855079649
"1797",29,"2010","Weathertop","LL","blue oak","md",2022-07-19,3.73333333333333,0.604578313253012,NA,NA,NA,3,0,0.859,0.525,1.53,0.1525,30.399,0.0172703049442416,4.16073194521948,57.9028571428571,6,0.0104412518325547
"1798",29,"2010","Weathertop","LL","blue oak","md",2022-07-19,3.73333333333333,0.604578313253012,NA,NA,NA,1,0,1.108,0.673,1.78,0.1425,41.416,0.0162497585474213,6.49215007506944,61.5393759286776,7,0.00982425161336868
"1799",29,"2010","Weathertop","LL","blue oak","md",2022-07-19,3.73333333333333,0.604578313253012,NA,NA,NA,3,0,0.859,0.525,1.53,0.1525,30.399,0.0172703049442416,4.16073194521948,57.9028571428571,9,0.0104412518325547
"1800",29,"2010","Weathertop","LL","blue oak","md",2022-07-19,3.73333333333333,0.604578313253012,NA,NA,NA,2,0,0.981,0.588,1.28,0.1595,32.972,0.0178333131141575,4.1254757980963,56.0748299319728,5,0.0107816343622702
"1801",29,"2010","Weathertop","LL","blue oak","pd",2022-07-19,3.43333333333333,0.684691848906561,NA,NA,NA,5,0,0.657,0.394,2.35,0.1875,22.885,0.017216517369456,2.0720417408899,58.0837563451777,5,0.0117880091094248
"1802",29,"2010","Weathertop","LL","blue oak","pd",2022-07-19,3.43333333333333,0.684691848906561,NA,NA,NA,3,0,1.054,0.623,5.23,0.2,30.399,0.0204940952005,2.41907555752526,48.7945425361156,6,0.0140321399344974
"1803",29,"2010","Weathertop","LL","blue oak","pd",2022-07-19,3.43333333333333,0.684691848906561,NA,NA,NA,4,0,0.736,0.439,2.94,0.17725,25.553,0.017179978867452,2.58892538899363,58.2072892938497,4,0.0117629914949314
"1804",29,"2010","Weathertop","LL","blue oak","pd",2022-07-19,3.43333333333333,0.684691848906561,NA,NA,NA,3,0,1.054,0.623,5.23,0.2,30.399,0.0204940952005,2.41907555752526,48.7945425361156,9,0.0140321399344974
"1805",29,"2010","Weathertop","LL","blue oak","pd",2022-07-19,3.43333333333333,0.684691848906561,NA,NA,NA,3,0,0.859,0.525,1.53,0.1525,30.399,0.0172703049442416,4.16073194521948,57.9028571428571,6,0.0118248370234529
"1806",29,"2010","Weathertop","LL","blue oak","pd",2022-07-19,3.43333333333333,0.684691848906561,NA,NA,NA,1,0,1.108,0.673,1.78,0.1425,41.416,0.0162497585474213,6.49215007506944,61.5393759286776,7,0.0111260772241191
"1807",29,"2010","Weathertop","LL","blue oak","pd",2022-07-19,3.43333333333333,0.684691848906561,NA,NA,NA,3,0,0.859,0.525,1.53,0.1525,30.399,0.0172703049442416,4.16073194521948,57.9028571428571,9,0.0118248370234529
"1808",29,"2010","Weathertop","LL","blue oak","pd",2022-07-19,3.43333333333333,0.684691848906561,NA,NA,NA,2,0,0.981,0.588,1.28,0.1595,32.972,0.0178333131141575,4.1254757980963,56.0748299319728,5,0.0122103241282621
"1809",29,"2011","Weathertop","LL","blue oak","md",2022-07-19,4.875,0.562850971922246,NA,NA,NA,3,0,0.662,0.421,1.08,0.14075,25.467,0.0165311972356383,4.09195744514705,60.4916864608076,6,0.00930460043111736
"1810",29,"2011","Weathertop","LL","blue oak","md",2022-07-19,4.875,0.562850971922246,NA,NA,NA,1,0,0.59,0.377,1.05,0.126,23.136,0.0162949515905947,4.63871096419009,61.368700265252,6,0.00917162934019218
"1811",29,"2011","Weathertop","LL","blue oak","md",2022-07-19,4.875,0.562850971922246,NA,NA,NA,2,0,0.511,0.327,0.8,0.12025,18.519,0.0176575409039365,4.07659426246437,56.6330275229358,4,0.00993856405953747
"1812",29,"2011","Weathertop","LL","blue oak","pd",2022-07-19,4.13333333333333,0.61679273827534,NA,NA,NA,3,0,0.662,0.421,1.08,0.14075,25.467,0.0165311972356383,4.09195744514705,60.4916864608076,6,0.0101963224099391
"1813",29,"2011","Weathertop","LL","blue oak","pd",2022-07-19,4.13333333333333,0.61679273827534,NA,NA,NA,1,0,0.59,0.377,1.05,0.126,23.136,0.0162949515905947,4.63871096419009,61.368700265252,6,0.010050607811627
"1814",29,"2011","Weathertop","LL","blue oak","pd",2022-07-19,4.13333333333333,0.61679273827534,NA,NA,NA,2,0,0.511,0.327,0.8,0.12025,18.519,0.0176575409039365,4.07659426246437,56.6330275229358,4,0.0108910430053478
"1815",29,"2012","Low","Cucu Mesa","blue oak","md",2022-07-19,3.68333333333333,0.582327586206896,NA,NA,NA,1,0,0.767,0.458,3.28,0.13825,28.44,0.0161040787623066,4.73641163631784,62.0960698689956,9,0.00937784931373974
"1816",29,"2012","Low","Cucu Mesa","blue oak","md",2022-07-19,3.68333333333333,0.582327586206896,NA,NA,NA,2,0,0.404,0.247,1.5,0.0995,14.727,0.0167719155292999,4.73498113060649,59.6234817813765,4,0.00976674908624317
"1817",29,"2012","Low","Cucu Mesa","blue oak","md",2022-07-19,3.68333333333333,0.582327586206896,NA,NA,NA,3,0,0.453,0.281,2.48,0.11725,18.08,0.0155420353982301,4.18622773470056,64.3416370106761,8,0.00905055595819347
"1818",29,"2012","Low","Cucu Mesa","blue oak","pd",2022-07-19,2.63,0.637818181818182,NA,NA,NA,1,0,0.767,0.458,3.28,0.13825,28.44,0.0161040787623066,4.73641163631784,62.0960698689956,9,0.0102714742360312
"1819",29,"2012","Low","Cucu Mesa","blue oak","pd",2022-07-19,2.63,0.637818181818182,NA,NA,NA,2,0,0.404,0.247,1.5,0.0995,14.727,0.0167719155292999,4.73498113060649,59.6234817813765,4,0.0106974326685062
"1820",29,"2012","Low","Cucu Mesa","blue oak","pd",2022-07-19,2.63,0.637818181818182,NA,NA,NA,3,0,0.453,0.281,2.48,0.11725,18.08,0.0155420353982301,4.18622773470056,64.3416370106761,8,0.00991299275945295
"1821",29,"2013","Low","Cucu Mesa","blue oak","md",2022-07-19,3.96666666666667,0.597010869565217,NA,NA,NA,2,0,1.077,0.627,3.63,0.16325,NA,NA,NA,NA,14,NA
"1822",29,"2013","Low","Cucu Mesa","blue oak","md",2022-07-19,3.96666666666667,0.597010869565217,NA,NA,NA,1,0,0.436,0.258,4.58,0.1495,14.733,0.0175117084096925,2.0982582088101,57.1046511627907,7,0.010454680265243
"1823",29,"2013","Low","Cucu Mesa","blue oak","md",2022-07-19,3.96666666666667,0.597010869565217,NA,NA,NA,3,0,0.893,0.55,4.9,0.177,32.635,0.01685307185537,3.31579148252673,59.3363636363636,12,0.0100614670832195
"1824",29,"2013","Low","Cucu Mesa","blue oak","pd",NA,NA,NA,NA,NA,NA,2,0,1.077,0.627,3.63,0.16325,NA,NA,NA,NA,14,NA
"1825",29,"2013","Low","Cucu Mesa","blue oak","pd",NA,NA,NA,NA,NA,NA,1,0,0.436,0.258,4.58,0.1495,14.733,0.0175117084096925,2.0982582088101,57.1046511627907,7,NA
