"","tree_id","branch","species","year","week","...6","file","day","notes_leaf_area","more_notes_leaf_area","area_cm2","date_leaf_area","year_leaf_area","sub_branch","lwm_g","ldm_g","swm_g","sdm_g","l_cm","d_mm","length_new_cm","notes","date_alas","area_mm2","lma_g_cm2","d_cm","r_mm","r_cm","area_stem_mm2","alas_cm2_per_mm2","sla_cm_g"
"739","2345","1","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,"a",2.549,1.486,0.28,0.147,4.39,1.775,4.39,"Need to find areas!",2022-03-15,NA,NA,0.1775,1.775,0.08875,9.89798035421634,NA,NA
"740","2345","1","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.401,1.412,0.418,0.227,7.02,2.0275,7.02,"Need to find areas!",2022-03-15,NA,NA,0.20275,2.0275,0.101375,12.9143216356983,NA,NA
"741","2345","1","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,"b",1.386,0.824,NA,0.089,4.83,1.345,4.83,"Need to find areas!",2022-03-15,NA,NA,0.1345,1.345,0.06725,5.68321965016028,NA,NA
"742","2345","1","L",1,13,586,"txt",30,NA,NA,51.089,2022-03-30,1,NA,1.696,0.943,0.418,0.209,6.84,1.8325,6.84,NA,2022-03-30,510.89,0.0184579850848519,0.18325,1.8325,0.091625,10.5496448453413,4.84272226686009,54.1770943796394
"743","2345","1","L",1,17,589,"txt",25,NA,NA,52.817,2022-04-25,1,NA,1.876,1.12,0.332,0.212,7.27,1.5875,7.27,NA,2022-04-25,528.17,0.0212052937501183,0.15875,1.5875,0.079375,7.9173043608984,6.67108369116767,47.1580357142857
"744","2345","1","L",1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.619,0.913,0.508,0.281,7.61,1.0775,7.61,NA,2022-05-23,NA,NA,0.10775,1.0775,0.053875,3.64740870577183,NA,NA
"745","2345","1","L",1,29,595,"txt",19,NA,NA,28.64,2022-07-19,1,NA,0.807,0.553,0.09,0.062,2.68,1.13,2.68,NA,2022-07-19,286.4,0.0193086592178771,0.113,1.13,0.0565,4.01149965936881,7.13947461845389,51.7902350813743
"746","2345","2","B",0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.572,0.311,0.065,0.032,1.25,1.12,1.25,NA,2022-04-25,NA,NA,0.112,1.12,0.056,3.94081382466304,NA,NA
"747","2345","2","L",0,11,NA,NA,NA,NA,NA,NA,NA,NA,"b",0.208,0.058,0.019,0.007,0.93,NA,0.93,"Need to find areas!",2022-03-15,NA,NA,NA,NA,NA,NA,NA,NA
"748","2345","2","L",0,21,593,"txt",23,NA,NA,64.603,2022-05-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646.03,NA,NA,NA,NA,NA,NA,NA
"749","2345","2","L",0,37,732,"txt",12,NA,NA,37.995,2022-09-12,0,NA,0.9982,0.6239,0.2398,0.1473,57.41,1.6,5.741,NA,2022-09-12,379.95,0.016420581655481,0.16,1.6,0.08,8.04247719318987,4.72429067404419,60.8991825613079
"750","2345","2","L",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.932,0.529,0.355,0.176,4.87,1.845,4.87,"Need to find areas!",2022-03-08,NA,NA,0.1845,1.845,0.09225,10.694059932636,NA,NA
"751","2345","2","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,0.977,0.309,0.173,5.59,1.6375,5.59,"Need to find areas!",2022-03-15,NA,NA,0.16375,1.6375,0.081875,8.42388617628976,NA,NA
"752","2345","2","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,"a",1.252,0.763,0.153,0.088,5.39,1.595,5.39,"Need to find areas!",2022-03-15,NA,NA,0.1595,1.595,0.07975,7.99229025054877,NA,NA
"753","2345","2","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,"b",1.605,0.989,0.121,0.066,3.33,1.52,3.33,"Need to find areas!",2022-03-15,NA,NA,0.152,1.52,0.076,7.25833566685386,NA,NA
"754","2345","2","L",1,13,587,"txt",30,NA,NA,73.656,2022-03-30,1,NA,2.153,1.148,0.625,0.339,10.37,1.97,10.37,NA,2022-03-30,736.56,0.0155859671988704,0.197,1.97,0.0985,12.1922069293166,6.04123604750272,64.1602787456446
"755","2345","2","L",1,17,590,"txt",25,NA,NA,36.636,2022-04-25,1,NA,1.067,0.636,0.249,0.158,5.89,1.68,5.89,NA,2022-04-25,366.36,0.017359973796266,0.168,1.68,0.084,8.86683110549183,4.131803071935,57.6037735849057
"756","2345","2","L",1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.332,1.352,0.344,0.191,6.06,1.7775,6.06,NA,2022-05-23,NA,NA,0.17775,1.7775,0.088875,9.92588162397104,NA,NA
"757","2345","2","L",1,29,596,"txt",19,NA,NA,39.268,2022-07-19,1,NA,1.175,0.762,0.127,0.083,4.05,1.375,4.05,NA,2022-07-19,392.68,0.0194051135784863,0.1375,1.375,0.06875,5.9395736106932,6.61124898415344,51.5328083989501
"758","2345","3","B",0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.015,0.548,0.094,0.049,1.46,1.4375,1.46,"Label says 2345 with 5 crossed out. Repeat of cell A-380",2022-04-25,NA,NA,0.14375,1.4375,0.071875,6.49180669433203,NA,NA
"759","2345","3","B",0,37,719,"txt",12,NA,NA,29.041,2022-09-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.41,NA,NA,NA,NA,NA,NA,NA
"760","2345","3","L",0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.036,0.624,0.296,0.186,6.45,1.4025,6.45,"Repeat of cell A-448",2022-04-25,NA,NA,0.14025,1.4025,0.070125,6.17953238456521,NA,NA
"761","2345","3","L",0,21,594,"txt",23,NA,NA,46.614,2022-05-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.14,NA,NA,NA,NA,NA,NA,NA
"762","2345","3","L",0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8473,0.5266,0.2387,0.1455,53.86,1.7975,5.386,NA,2022-09-12,NA,NA,0.17975,1.7975,0.089875,10.1505054987027,NA,NA
"763","2345","3","L",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.903,1.068,0.446,0.221,6.18,1.76,6.18,"Need to find areas!",2022-03-08,NA,NA,0.176,1.76,0.088,9.73139740375974,NA,NA
"764","2345","3","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.065,1.212,0.319,0.177,5.41,1.76,5.41,"Need to find areas!",2022-03-15,NA,NA,0.176,1.76,0.088,9.73139740375974,NA,NA
"765","2345","3","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,"b",1.713,1.066,0.164,0.098,4.43,1.7575,4.43,"Need to find areas!",2022-03-15,NA,NA,0.17575,1.7575,0.087875,9.70377102336224,NA,NA
"766","2345","3","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,"a",1.755,1.052,0.32,0.182,7.55,2.0725,7.55,"Need to find areas!",2022-03-15,NA,NA,0.20725,2.0725,0.103625,13.4939454802856,NA,NA
"767","2345","3","L",1,13,588,"txt",30,NA,NA,71.16,2022-03-30,1,NA,2.008,1.122,0.618,0.33,10.37,1.945,10.37,NA,2022-03-30,711.6,0.0157672849915683,0.1945,1.945,0.09725,11.8847235483465,5.98751832219944,63.4224598930481
"768","2345","3","L",1,17,591,"txt",25,NA,NA,36.159,2022-04-25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.59,NA,NA,NA,NA,NA,NA,NA
"769","2345","3","L",1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.768,0.972,0.284,0.147,5.65,1.5325,5.65,NA,2022-05-23,NA,NA,0.15325,1.5325,0.076625,7.37820706154239,NA,NA
"770","2345","3","L",1,29,597,"txt",19,NA,NA,34.648,2022-07-19,1,NA,1.067,0.707,0.198,0.134,4.11,1.7025,4.11,NA,2022-07-19,346.48,0.0204052181944124,0.17025,1.7025,0.085125,9.1059259413841,3.80499470597863,49.007072135785
"771","2345","4","L",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.958,1.07,0.288,0.144,5.96,1.4625,5.96,"Need to find areas!",2022-03-08,NA,NA,0.14625,1.4625,0.073125,6.71957216171729,NA,NA
"772","2345","5","L",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.742,0.993,0.462,0.216,7.98,1.7375,7.98,"Need to find areas!",2022-03-08,NA,NA,0.17375,1.7375,0.086875,9.48417369687631,NA,NA
"773","2345","6","L",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.864,1.609,0.706,0.334,10.24,1.915,10.24,"Need to find areas!",2022-03-08,NA,NA,0.1915,1.915,0.09575,11.5209271190608,NA,NA
"774","2346","1","B",0,13,264,"txt",30,NA,NA,18.816,2022-03-30,0,NA,0.51,0.232,0.051,0.02,1.64,0.99,1.64,NA,2022-03-30,188.16,0.0123299319727891,0.099,0.99,0.0495,3.07907495978336,6.11092625082564,81.1034482758621
"775","2346","1","B",0,17,267,"txt",25,NA,NA,16.382,2022-04-25,0,NA,0.381,0.212,0.026,0.014,0.81,0.8175,0.81,NA,2022-04-25,163.82,0.012941032840923,0.08175,0.8175,0.040875,2.09954600534814,7.80263921736907,77.2735849056604
"776","2346","1","B",0,21,270,"txt",23,NA,NA,11.26,2022-05-23,0,NA,0.305,0.155,0.038,0.017,0.9,0.8875,0.9,NA,2022-05-23,112.6,0.013765541740675,0.08875,0.8875,0.044375,2.47449508855409,4.5504232568833,72.6451612903226
"777","2346","1","B",0,29,273,"txt",19,NA,NA,10.887,2022-07-19,0,NA,0.257,0.169,0.024,0.015,0.74,0.8975,0.74,NA,2022-07-19,108.87,0.0155231009460825,0.08975,0.8975,0.044875,2.53057251742066,4.3021885067719,64.4201183431953
"778","2346","1","B",0,37,720,"txt",12,NA,NA,26.284,2022-09-12,0,NA,0.5545,0.3307,0.0817,0.048,15.03,1.045,1.503,NA,2022-09-12,262.84,0.0125817988129661,0.1045,1.045,0.05225,3.43069771753639,7.66141530501111,79.479891140006
"779","2346","2","B",0,13,265,"txt",30,NA,NA,24.348,2022-03-30,0,NA,0.742,0.326,0.093,0.038,2.52,1,2.52,NA,2022-03-30,243.48,0.0133891900772137,0.1,1,0.05,3.14159265358979,7.75020910880294,74.6871165644172
"780","2346","2","B",0,17,268,"txt",25,NA,NA,10.337,2022-04-25,0,NA,0.229,0.129,0.028,0.016,1.09,0.7225,1.09,NA,2022-04-25,103.37,0.012479442778369,0.07225,0.7225,0.036125,1.63993100012796,6.30331398040128,80.1317829457364
"781","2346","2","B",0,21,271,"txt",23,NA,NA,11.782,2022-05-23,0,NA,0.335,0.163,0.02,0.009,0.67,0.85,0.67,NA,2022-05-23,117.82,0.0138346630453234,0.085,0.85,0.0425,2.26980069221863,5.1907641232075,72.282208588957
"782","2346","2","B",0,29,274,"txt",19,NA,NA,16.113,2022-07-19,0,NA,0.366,0.241,0.028,0.02,1.13,0.915,1.13,NA,2022-07-19,161.13,0.0149568671259232,0.0915,0.915,0.04575,2.63021990940171,6.12610373087213,66.8589211618257
"783","2346","2","B",0,37,721,"txt",12,NA,NA,18.072,2022-09-12,0,NA,0.3709,0.2184,0.0345,0.0187,9.46,0.8775,0.946,NA,2022-09-12,180.72,0.0120849933598938,0.08775,0.8775,0.043875,2.41904597821823,7.47071372876969,82.7472527472527
"784","2346","3","B",0,13,266,"txt",30,NA,NA,22.534,2022-03-30,0,NA,0.637,0.295,0.146,0.058,2.83,1.0025,2.83,NA,2022-03-30,225.34,0.0130913286589154,0.10025,1.0025,0.050125,3.15732025181183,7.13706504339206,76.3864406779661
"785","2346","3","B",0,17,269,"txt",25,NA,NA,15.292,2022-04-25,0,NA,0.329,0.185,0.021,0.012,0.82,0.76,0.82,NA,2022-04-25,152.92,0.0120978289301596,0.076,0.76,0.038,1.81458391671346,8.42727628033679,82.6594594594595
"786","2346","3","B",0,21,272,"txt",23,NA,NA,7.476,2022-05-23,0,NA,0.193,0.093,0.017,0.008,0.63,0.695,0.63,NA,2022-05-23,74.76,0.0124398073836276,0.0695,0.695,0.03475,1.51746779150021,4.92662845424154,80.3870967741936
"787","2346","3","B",0,29,275,"txt",19,NA,NA,11.931,2022-07-19,0,NA,0.273,0.178,0.017,0.012,0.69,0.7825,0.69,NA,2022-07-19,119.31,0.0149191182633476,0.07825,0.7825,0.039125,1.92361681674712,6.20237871499565,67.0280898876404
"788","2346","3","B",0,37,722,"txt",12,NA,NA,19.517,2022-09-12,0,NA,0.3898,0.2394,0.0621,0.0368,16.11,0.935,1.611,NA,2022-09-12,195.17,0.0122662294410002,0.0935,0.935,0.04675,2.74645883758454,7.10624158385889,81.5246449456976
"789","2347","1","B",0,13,276,"txt",30,NA,NA,36.051,2022-03-30,0,NA,1.027,0.357,0.094,0.028,1.29,NA,1.29,NA,2022-03-30,360.51,0.00990263792959973,NA,NA,NA,NA,NA,100.983193277311
"790","2347","1","B",0,17,279,"txt",25,NA,NA,31.202,2022-04-25,0,NA,0.817,0.432,0.124,0.064,1.52,1.0575,1.52,NA,2022-04-25,312.02,0.0138452663290815,0.10575,1.0575,0.052875,3.51326269946355,8.88120322023295,72.2268518518519
"791","2347","1","B",0,21,282,"txt",23,NA,NA,27.063,2022-05-23,0,NA,0.829,0.38,0.088,0.04,1.57,1.11,1.57,NA,2022-05-23,270.63,0.014041311015039,0.111,1.11,0.0555,3.87075630848798,6.99165688644747,71.2184210526316
"792","2347","1","B",0,29,285,"txt",19,NA,NA,22.809,2022-07-19,0,NA,0.562,0.348,0.038,0.026,0.99,1.01,0.99,NA,2022-07-19,228.09,0.0152571353413126,0.101,1.01,0.0505,3.20473866592695,7.11727300653473,65.5431034482759
"793","2347","1","B",0,37,832,"csv",12,NA,NA,2.153,2022-09-12,0,NA,0.396,0.2372,0.0473,0.0298,23.03,0.87,NA,NA,2022-09-12,21.53,0.110171853228054,0.087,0.87,0.0435,2.37787147950211,0.905431609134234,9.07672849915683
"794","2347","2","B",0,13,277,"txt",30,NA,NA,16.158,2022-03-30,0,NA,0.434,0.152,0.062,0.018,1.09,0.8175,1.09,NA,2022-03-30,161.58,0.00940710483970788,0.08175,0.8175,0.040875,2.09954600534814,7.69594948567021,106.302631578947
"795","2347","2","B",0,17,280,"txt",25,NA,NA,28.486,2022-04-25,0,NA,0.728,0.385,0.051,0.026,1,0.985,1,NA,2022-04-25,284.86,0.0135154110791266,0.0985,0.985,0.04925,3.04805173232916,9.3456419055698,73.9896103896104
"796","2347","2","B",0,21,283,"txt",23,NA,NA,15.161,2022-05-23,0,NA,0.439,0.2,0.028,0.013,0.74,0.98,0.74,NA,2022-05-23,151.61,0.0131917419695271,0.098,0.98,0.049,3.01718558450764,5.02488149149568,75.805
"797","2347","2","B",0,29,286,"txt",19,NA,NA,34.651,2022-07-19,0,NA,0.809,0.504,0.052,0.036,1.05,1.12,1.05,NA,2022-07-19,346.51,0.0145450347753312,0.112,1.12,0.056,3.94081382466304,8.79285384738084,68.7519841269841
"798","2347","2","B",0,37,833,"csv",12,NA,NA,2.015,2022-09-12,0,NA,0.3482,0.2099,0.041,0.0266,15.06,0.9375,NA,NA,2022-09-12,20.15,0.104168734491315,0.09375,0.9375,0.046875,2.76116541819415,0.729764318617985,9.59980943306336
"799","2347","3","B",0,13,278,"txt",30,NA,NA,21.112,2022-03-30,0,NA,0.627,0.22,0.088,0.027,1.08,NA,1.08,NA,2022-03-30,211.12,0.0104206138688897,NA,NA,NA,NA,NA,95.9636363636364
"800","2347","3","B",0,17,281,"txt",25,NA,NA,32.32,2022-04-25,0,NA,0.834,0.442,0.062,0.032,1.35,0.955,1.35,NA,2022-04-25,323.2,0.0136757425742574,0.0955,0.955,0.04775,2.86521103989023,11.2801464010966,73.1221719457014
"801","2347","3","B",0,21,284,"txt",23,NA,NA,18.624,2022-05-23,0,NA,0.557,0.254,0.044,0.019,0.82,0.84,0.82,NA,2022-05-23,186.24,0.0136383161512028,0.084,0.84,0.042,2.21670777637296,8.40164869655175,73.3228346456693
"802","2347","3","B",0,29,287,"txt",19,NA,NA,10.145,2022-07-19,0,NA,0.224,0.138,0.029,0.019,0.96,1.065,0.96,NA,2022-07-19,101.45,0.0136027599802859,0.1065,1.065,0.05325,3.56327292751788,2.84710158507753,73.5144927536232
"803","2347","7","B",0,37,723,"txt",12,NA,NA,15.486,2022-09-12,0,NA,0.2855,0.1691,0.0425,0.0188,9.17,0.7975,0.917,NA,2022-09-12,154.86,0.0109195402298851,0.07975,0.7975,0.039875,1.99807256263719,7.7504692720271,91.578947368421
"804","234x","1","B",0,17,288,"txt",25,NA,NA,23.696,2022-04-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.96,NA,NA,NA,NA,NA,NA,NA
"805","234x","2","B",0,17,289,"txt",25,NA,NA,20.472,2022-04-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.72,NA,NA,NA,NA,NA,NA,NA
"806","234x","3","B",0,17,290,"txt",25,"either2347or2346",NA,35.422,2022-04-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.22,NA,NA,NA,NA,NA,NA,NA
"807","2352","1","L",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.614,0.347,0.07,0.034,2.33,1.0125,2.33,"Need to find areas!",2022-03-15,NA,NA,0.10125,1.0125,0.050625,3.22062334378166,NA,NA
"808","2352","1","L",0,13,598,"txt",30,NA,NA,19.715,2022-03-30,0,NA,0.606,0.27,0.032,0.013,1.86,NA,1.86,NA,2022-03-30,197.15,0.0136951559726097,NA,NA,NA,NA,NA,73.0185185185185
"809","2352","1","L",0,29,608,"txt",19,NA,NA,27.004,2022-07-19,0,NA,0.716,0.456,0.036,0.025,2.3,0.89,2.3,NA,2022-07-19,270.04,0.016886387201896,0.089,0.89,0.0445,2.48845554090848,10.8517108528053,59.219298245614
"810","2352","1","L",0,37,873,"csv",12,NA,NA,9.131,2022-09-12,0,NA,0.1837,0.1163,0.0112,0.0056,12.59,0.7625,NA,"length in mm",2022-09-12,91.31,0.0127368305771547,0.07625,0.7625,0.038125,1.82654160375119,4.99906488921334,78.512467755804
"811","2352","1","L",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.105,0.717,0.283,0.154,8.31,1.405,8.31,"Need to find areas!",2022-03-08,NA,NA,0.1405,1.405,0.07025,6.20158243800259,NA,NA
"812","2352","1","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.122,0.2,0.112,6.39,1.265,6.39,"Need to find areas!",2022-03-15,NA,NA,0.1265,1.265,0.06325,5.02725510409073,NA,NA
"813","2352","1","L",1,17,602,"txt",25,NA,NA,36.832,2022-04-25,1,NA,0.834,0.54,0.152,0.098,5.18,1.33,5.18,NA,2022-04-25,368.32,0.0146611642050391,0.133,1.33,0.0665,5.55716324493499,6.62784200798314,68.2074074074074
"814","2352","1","L",1,21,605,"txt",23,NA,NA,45.4,2022-05-23,1,NA,1.33,0.835,0.347,0.216,10.19,1.7725,10.19,NA,2022-05-23,454,0.0183920704845815,0.17725,1.7725,0.088625,9.87011835436982,4.59974220875477,54.3712574850299
"815","2352","1","L",1,29,609,"txt",19,NA,NA,4.451,2022-07-19,1,NA,0.093,0.069,0.074,0.055,3.98,1.1125,3.98,NA,2022-07-19,44.51,0.015502134351831,0.11125,1.1125,0.055625,3.88821178266949,1.14474217166847,64.5072463768116
"816","2352","2","L",0,13,599,"txt",30,NA,NA,11.68,2022-03-30,0,NA,0.294,0.131,0.039,0.015,2.18,NA,2.18,NA,2022-03-30,116.8,0.0112157534246575,NA,NA,NA,NA,NA,89.1603053435114
"817","2352","2","L",0,29,610,"txt",19,NA,NA,12.767,2022-07-19,0,NA,0.375,0.243,0.02,0.016,1.66,0.8825,1.66,NA,2022-07-19,127.67,0.0190334456019425,0.08825,0.8825,0.044125,2.44669199356982,5.21806587570202,52.5390946502058
"818","2352","2","L",0,37,733,"txt",12,NA,NA,12.657,2022-09-12,0,NA,0.2312,0.1904,0.0214,0.0172,22.95,0.7125,2.295,NA,2022-09-12,126.57,0.0150430591767401,0.07125,0.7125,0.035625,1.59484914554894,7.93617379758102,66.4758403361345
"819","2352","2","L",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.452,0.904,0.508,0.298,13.53,1.915,13.53,"Need to find areas!",2022-03-08,NA,NA,0.1915,1.915,0.09575,11.5209271190608,NA,NA
"820","2352","2","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.242,0.034,0.018,1.37,0.92,1.37,"Need to find areas!",2022-03-15,NA,NA,0.092,0.92,0.046,2.6590440219984,NA,NA
"821","2352","2","L",1,13,600,"txt",30,NA,NA,26.921,2022-03-30,1,NA,0.782,0.486,0.242,0.131,6,1.4775,6,NA,2022-03-30,269.21,0.0180528212176368,0.14775,1.4775,0.073875,6.8581163977406,3.92542185619204,55.3930041152263
"822","2352","2","L",1,17,603,"txt",25,NA,NA,3.9,2022-04-25,1,NA,0.088,0.059,0.034,0.022,2.03,1.335,2.03,NA,2022-04-25,39,0.0151282051282051,0.1335,1.335,0.06675,5.59902496704407,0.69654984983197,66.1016949152542
"823","2352","2","L",1,21,606,"txt",23,NA,NA,51.204,2022-05-23,1,NA,1.563,0.98,0.557,0.349,13,1.84,13,NA,2022-05-23,512.04,0.0191391297554879,0.184,1.84,0.092,10.6361760879936,4.81413616852399,52.2489795918367
"824","2352","2","L",1,29,611,"txt",19,NA,NA,15.256,2022-07-19,1,NA,0.311,0.216,0.065,0.044,3.33,1.1,3.33,NA,2022-07-19,152.56,0.0141583639223912,0.11,1.1,0.055,3.80132711084365,4.01333522613216,70.6296296296296
"825","2352","3","L",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085,0.031,0.012,0.004,0.99,NA,0.99,"Need to find areas!",2022-03-15,NA,NA,NA,NA,NA,NA,NA,NA
"826","2352","3","L",0,29,612,"txt",19,NA,NA,9.276,2022-07-19,0,NA,0.198,0.123,0.018,0.012,1.68,0.915,1.68,NA,2022-07-19,92.76,0.0132600258732212,0.0915,0.915,0.04575,2.63021990940171,3.52670130997144,75.4146341463415
"827","2352","3","L",0,37,734,"txt",12,NA,NA,3.436,2022-09-12,0,NA,0.057,0.0404,0.0059,0.0043,6.28,0.5275,0.628,NA,2022-09-12,34.36,0.0117578579743888,0.05275,0.5275,0.026375,0.874167790815445,3.93059551736036,85.049504950495
"828","2352","3","L",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.661,1.08,0.463,0.257,10.7,1.715,10.7,"Need to find areas!",2022-03-08,NA,NA,0.1715,1.715,0.08575,9.24013085255464,NA,NA
"829","2352","3","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194,0.117,0.037,0.02,1.92,0.8975,1.92,"Need to find areas!",2022-03-15,NA,NA,0.08975,0.8975,0.044875,2.53057251742066,NA,NA
"830","2352","3","L",1,13,601,"txt",30,NA,NA,35.537,2022-03-30,1,NA,0.955,0.605,0.246,0.147,6.51,1.35,6.51,NA,2022-03-30,355.37,0.0170245096659819,0.135,1.35,0.0675,5.7255526111674,6.20673713323093,58.7388429752066
"831","2352","3","L",1,17,604,"txt",25,NA,NA,19.43,2022-04-25,1,NA,0.465,0.314,0.059,0.038,2.23,1.18,2.23,NA,2022-04-25,194.3,0.0161605764282038,0.118,1.18,0.059,4.37435361085843,4.44179911559254,61.8789808917197
"832","2352","3","L",1,21,607,"txt",23,NA,NA,57.762,2022-05-23,1,NA,1.747,1.1,0.735,0.452,15.7,2.08,15.7,NA,2022-05-23,577.62,0.0190436619230636,0.208,2.08,0.104,13.5917864564909,4.24977247729015,52.5109090909091
"833","2352","3","L",1,29,613,"txt",19,NA,NA,15.088,2022-07-19,1,NA,0.339,0.243,0.047,0.034,2.77,1.0025,2.77,NA,2022-07-19,150.88,0.0161055143160127,0.10025,1.0025,0.050125,3.15732025181183,4.77873601556312,62.0905349794239
"834","2352","4","L",0,29,614,"txt",19,NA,NA,9.905,2022-07-19,0,NA,0.287,0.185,0.022,0.014,1.82,0.88,1.82,NA,2022-07-19,99.05,0.0186774356385664,0.088,0.88,0.044,2.43284935093994,4.07135772553002,53.5405405405405
"835","2352","4","L",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.394,0.87,0.382,0.221,11.76,1.72,11.76,"Need to find areas!",2022-03-08,NA,NA,0.172,1.72,0.086,9.29408770638004,NA,NA
"836","2352","5","L",0,29,615,"txt",19,NA,NA,7.584,2022-07-19,0,NA,0.186,0.119,0.018,0.012,1.56,0.9225,1.56,NA,2022-07-19,75.84,0.0156909282700422,0.09225,0.9225,0.046125,2.673514983159,2.83671497925881,63.7310924369748
"837","2352","6","L",0,29,616,"txt",19,NA,NA,10.351,2022-07-19,0,NA,0.25,0.167,0.027,0.018,1.83,0.8425,1.83,NA,2022-07-19,103.51,0.0161337068882234,0.08425,0.8425,0.042125,2.22992210047212,4.64186618797512,61.9820359281437
"838","2354","1","B",0,17,291,"txt",27,NA,NA,21.44,2022-04-27,0,NA,0.6096,0.291,0.0836,0.0368,2.054,1.0425,2.054,NA,2022-04-27,214.4,0.0135727611940298,0.10425,1.0425,0.052125,3.41430253087547,6.27946697930792,73.6769759450172
"839","2354","1","L",0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.299,0.086,0.044,0.012,2.31,0.4575,2.31,"Need to find areas!",2022-03-08,NA,NA,0.04575,0.4575,0.022875,0.657554977350429,NA,NA
"840","2354","1","L",0,17,621,"txt",25,NA,NA,31.795,2022-04-25,0,NA,0.778,0.419,0.05,0.025,2.65,0.8625,2.65,NA,2022-04-25,317.95,0.0131781726686586,0.08625,0.8625,0.043125,2.33705040995953,13.6047557487434,75.8830548926014
"841","2354","1","L",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698,0.398,0.103,0.047,3.81,1.07,3.81,"Need to find areas!",2022-03-08,NA,NA,0.107,1.07,0.0535,3.59680942909495,NA,NA
"842","2354","1","L",1,13,617,"txt",30,NA,NA,69.378,2022-03-30,1,NA,2.28,1.209,0.488,0.257,9.22,2.34,9.22,NA,2022-03-30,693.78,0.017426273458445,0.234,2.34,0.117,17.2021047339963,4.03311112638963,57.3846153846154
"843","2354","1","L",1,17,622,"txt",25,NA,NA,12.629,2022-04-25,1,NA,0.346,0.216,0.162,0.092,4.96,1.3875,4.96,NA,2022-04-25,126.29,0.0171034919629424,0.13875,1.3875,0.069375,6.04805673201247,2.08810871980656,58.4675925925926
"844","2354","1","L",1,21,627,"txt",23,NA,NA,97.439,2022-05-23,1,NA,3.454,1.817,0.768,0.377,11.74,2.375,11.74,NA,2022-05-23,974.39,0.0186475641170373,0.2375,2.375,0.11875,17.7205460616549,5.49864545149915,53.6263070996147
"845","2354","1","L",1,29,630,"txt",19,NA,NA,54.184,2022-07-19,1,NA,1.381,0.917,0.153,0.099,5.47,1.7,5.47,NA,2022-07-19,541.84,0.0169238151483833,0.17,1.7,0.085,9.0792027688745,5.96792486954412,59.0883315158124
"846","2354","1","L",1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.176,0.6436,0.0697,0.0697,0.0372,1.34,NA,"No Y0 Growth",2022-09-12,NA,NA,0.134,1.34,0.067,5.64104376878583,NA,NA
"847","2354","2","B",0,17,292,"txt",27,NA,NA,49.802,2022-04-27,0,NA,1.2982,0.6214,0.3068,0.1356,6.785,1.3375,6.785,NA,2022-04-27,498.02,0.0124774105457612,0.13375,1.3375,0.066875,5.62001473296086,8.86154260555865,80.1448342452527
