"","week","tree","time","plot","site","species","mpa_mean","lwc_mean","type","mean_swc_per_dry_g","mean_swc_g","lfm_y0_percent","lfm_y1_percent","lfm_both_percent","rwc_percent","lwm_g","ldm_g","area_cm2","lma_g_cm2","alas_cm2_per_mm2","leaf_count","sla_cm_g","lwa_g_cm2","date_wp"
"2883",17,2343,"md","Hobbiton","LL","blue oak",2.6195,0.86150409530901,"leaf",NA,NA,102.001912655403,NA,NA,NA,0.789,0.435,31.878,0.0136457745153397,6.16916585267528,6,73.2827586206897,0.0117558906286285,2022-04-25
"2884",17,2343,"md","Hobbiton","LL","blue oak",2.6195,0.86150409530901,"leaf",NA,NA,102.001912655403,NA,NA,NA,1.076,0.598,41.22,0.0145075206210577,7.50182196804377,7,68.9297658862876,0.0124982884278211,2022-04-27
"2885",17,2343,"md","Hobbiton","LL","blue oak",2.6195,0.86150409530901,"leaf",NA,NA,102.001912655403,NA,NA,NA,0.954,0.527,36.887,0.0142868761352238,7.22275849083367,7,69.9943074003795,0.0123082022996679,2022-04-27
"2886",17,2343,"md","Hobbiton","LL","blue oak",2.6195,0.86150409530901,"leaf",NA,NA,102.001912655403,NA,NA,NA,0.789,0.435,31.878,0.0136457745153397,6.16916585267528,6,73.2827586206897,0.0117558906286285,2022-04-27
"2887",17,2345,"md","Hobbiton","LL","live oak",2.211,0.703242712086472,"stem",NA,NA,NA,78.7654606403884,NA,NA,1.876,1.12,52.817,0.0212052937501183,6.67108369116767,9,47.1580357142857,0.0149124682874235,2022-04-25
"2888",17,2345,"md","Hobbiton","LL","live oak",2.211,0.703242712086472,"stem",NA,NA,NA,78.7654606403884,NA,NA,0.666,0.358,NA,NA,NA,7,NA,NA,2022-04-25
"2889",17,2345,"md","Hobbiton","LL","live oak",2.211,0.703242712086472,"stem",NA,NA,NA,78.7654606403884,NA,NA,1.036,0.624,NA,NA,NA,9,NA,NA,2022-04-25
"2890",17,2345,"md","Hobbiton","LL","live oak",2.211,0.703242712086472,"stem",NA,NA,NA,78.7654606403884,NA,NA,0.572,0.311,NA,NA,NA,8,NA,NA,2022-04-25
"2891",17,2345,"md","Hobbiton","LL","live oak",2.211,0.703242712086472,"stem",NA,NA,NA,78.7654606403884,NA,NA,1.067,0.636,36.636,0.017359973796266,4.131803071935,7,57.6037735849057,0.0122082750542362,2022-04-25
"2892",17,2345,"md","Hobbiton","LL","live oak",2.211,0.703242712086472,"stem",NA,NA,NA,78.7654606403884,NA,NA,1.036,0.624,NA,NA,NA,8,NA,NA,2022-04-25
"2893",17,2345,"md","Hobbiton","LL","live oak",2.211,0.703242712086472,"stem",NA,NA,NA,78.7654606403884,NA,NA,1.015,0.548,NA,NA,NA,8,NA,NA,2022-04-25
"2894",17,2345,"md","Hobbiton","LL","live oak",2.211,0.703242712086472,"stem",NA,NA,NA,78.7654606403884,NA,NA,1.015,0.548,NA,NA,NA,9,NA,NA,2022-04-25
"2895",17,2345,"md","Hobbiton","LL","live oak",2.211,0.703242712086472,"leaf",NA,NA,NA,64.3932952751124,NA,NA,1.876,1.12,52.817,0.0212052937501183,6.67108369116767,9,47.1580357142857,0.0149124682874235,2022-04-25
"2896",17,2345,"md","Hobbiton","LL","live oak",2.211,0.703242712086472,"leaf",NA,NA,NA,64.3932952751124,NA,NA,0.666,0.358,NA,NA,NA,7,NA,NA,2022-04-25
"2897",17,2345,"md","Hobbiton","LL","live oak",2.211,0.703242712086472,"leaf",NA,NA,NA,64.3932952751124,NA,NA,1.036,0.624,NA,NA,NA,9,NA,NA,2022-04-25
"2898",17,2345,"md","Hobbiton","LL","live oak",2.211,0.703242712086472,"leaf",NA,NA,NA,64.3932952751124,NA,NA,0.572,0.311,NA,NA,NA,8,NA,NA,2022-04-25
"2899",17,2345,"md","Hobbiton","LL","live oak",2.211,0.703242712086472,"leaf",NA,NA,NA,64.3932952751124,NA,NA,1.067,0.636,36.636,0.017359973796266,4.131803071935,7,57.6037735849057,0.0122082750542362,2022-04-25
"2900",17,2345,"md","Hobbiton","LL","live oak",2.211,0.703242712086472,"leaf",NA,NA,NA,64.3932952751124,NA,NA,1.036,0.624,NA,NA,NA,8,NA,NA,2022-04-25
"2901",17,2345,"md","Hobbiton","LL","live oak",2.211,0.703242712086472,"leaf",NA,NA,NA,64.3932952751124,NA,NA,1.015,0.548,NA,NA,NA,8,NA,NA,2022-04-25
"2902",17,2345,"md","Hobbiton","LL","live oak",2.211,0.703242712086472,"leaf",NA,NA,NA,64.3932952751124,NA,NA,1.015,0.548,NA,NA,NA,9,NA,NA,2022-04-25
"2903",17,2345,"pd","Hobbiton","LL","live oak",0.7015,0.655629139072848,"leaf",NA,NA,NA,87.1857092737691,NA,NA,1.876,1.12,52.817,0.0212052937501183,6.67108369116767,9,47.1580357142857,0.0139028084851769,2022-04-25
"2904",17,2345,"pd","Hobbiton","LL","live oak",0.7015,0.655629139072848,"leaf",NA,NA,NA,87.1857092737691,NA,NA,0.666,0.358,NA,NA,NA,7,NA,NA,2022-04-25
"2905",17,2345,"pd","Hobbiton","LL","live oak",0.7015,0.655629139072848,"leaf",NA,NA,NA,87.1857092737691,NA,NA,1.036,0.624,NA,NA,NA,9,NA,NA,2022-04-25
"2906",17,2345,"pd","Hobbiton","LL","live oak",0.7015,0.655629139072848,"leaf",NA,NA,NA,87.1857092737691,NA,NA,0.572,0.311,NA,NA,NA,8,NA,NA,2022-04-25
"2907",17,2345,"pd","Hobbiton","LL","live oak",0.7015,0.655629139072848,"leaf",NA,NA,NA,87.1857092737691,NA,NA,1.067,0.636,36.636,0.017359973796266,4.131803071935,7,57.6037735849057,0.0113817046743731,2022-04-25
"2908",17,2345,"pd","Hobbiton","LL","live oak",0.7015,0.655629139072848,"leaf",NA,NA,NA,87.1857092737691,NA,NA,1.036,0.624,NA,NA,NA,8,NA,NA,2022-04-25
"2909",17,2345,"pd","Hobbiton","LL","live oak",0.7015,0.655629139072848,"leaf",NA,NA,NA,87.1857092737691,NA,NA,1.015,0.548,NA,NA,NA,8,NA,NA,2022-04-25
"2910",17,2345,"pd","Hobbiton","LL","live oak",0.7015,0.655629139072848,"leaf",NA,NA,NA,87.1857092737691,NA,NA,1.015,0.548,NA,NA,NA,9,NA,NA,2022-04-25
"2911",17,2345,"pd","Hobbiton","LL","live oak",0.7015,0.655629139072848,"stem",NA,NA,NA,154.627949183303,NA,NA,1.876,1.12,52.817,0.0212052937501183,6.67108369116767,9,47.1580357142857,0.0139028084851769,2022-04-25
"2912",17,2345,"pd","Hobbiton","LL","live oak",0.7015,0.655629139072848,"stem",NA,NA,NA,154.627949183303,NA,NA,0.666,0.358,NA,NA,NA,7,NA,NA,2022-04-25
"2913",17,2345,"pd","Hobbiton","LL","live oak",0.7015,0.655629139072848,"stem",NA,NA,NA,154.627949183303,NA,NA,1.036,0.624,NA,NA,NA,9,NA,NA,2022-04-25
"2914",17,2345,"pd","Hobbiton","LL","live oak",0.7015,0.655629139072848,"stem",NA,NA,NA,154.627949183303,NA,NA,0.572,0.311,NA,NA,NA,8,NA,NA,2022-04-25
"2915",17,2345,"pd","Hobbiton","LL","live oak",0.7015,0.655629139072848,"stem",NA,NA,NA,154.627949183303,NA,NA,1.067,0.636,36.636,0.017359973796266,4.131803071935,7,57.6037735849057,0.0113817046743731,2022-04-25
"2916",17,2345,"pd","Hobbiton","LL","live oak",0.7015,0.655629139072848,"stem",NA,NA,NA,154.627949183303,NA,NA,1.036,0.624,NA,NA,NA,8,NA,NA,2022-04-25
"2917",17,2345,"pd","Hobbiton","LL","live oak",0.7015,0.655629139072848,"stem",NA,NA,NA,154.627949183303,NA,NA,1.015,0.548,NA,NA,NA,8,NA,NA,2022-04-25
"2918",17,2345,"pd","Hobbiton","LL","live oak",0.7015,0.655629139072848,"stem",NA,NA,NA,154.627949183303,NA,NA,1.015,0.548,NA,NA,NA,9,NA,NA,2022-04-25
"2919",17,2346,"md","Hobbiton","LL","blue oak",2.211,0.838321942022154,"leaf",NA,NA,101.466177940686,NA,NA,NA,0.329,0.185,15.292,0.0120978289301596,8.42727628033679,6,82.6594594594595,0.0101418754429832,2022-04-25
"2920",17,2346,"md","Hobbiton","LL","blue oak",2.211,0.838321942022154,"leaf",NA,NA,101.466177940686,NA,NA,NA,0.381,0.212,16.382,0.012941032840923,7.80263921736907,7,77.2735849056604,0.010848751782975,2022-04-25
"2921",17,2346,"md","Hobbiton","LL","blue oak",2.211,0.838321942022154,"leaf",NA,NA,101.466177940686,NA,NA,NA,0.229,0.129,10.337,0.012479442778369,6.30331398040128,5,80.1317829457364,0.0104617907053166,2022-04-25
"2922",17,2346,"md","Hobbiton","LL","blue oak",2.211,0.838321942022154,"leaf",NA,NA,101.466177940686,NA,NA,NA,0.329,0.185,15.292,0.0120978289301596,8.42727628033679,6,82.6594594594595,0.0101418754429832,2022-04-27
"2923",17,2346,"md","Hobbiton","LL","blue oak",2.211,0.838321942022154,"leaf",NA,NA,101.466177940686,NA,NA,NA,0.381,0.212,16.382,0.012941032840923,7.80263921736907,7,77.2735849056604,0.010848751782975,2022-04-27
"2924",17,2346,"md","Hobbiton","LL","blue oak",2.211,0.838321942022154,"leaf",NA,NA,101.466177940686,NA,NA,NA,0.229,0.129,10.337,0.012479442778369,6.30331398040128,5,80.1317829457364,0.0104617907053166,2022-04-27
"2925",17,2346,"pd","Hobbiton","LL","blue oak",2.00033333333333,0.844660194174757,"stem",NA,NA,91.879502292076,NA,NA,NA,0.329,0.185,15.292,0.0120978289301596,8.42727628033679,6,82.6594594594595,0.0102185545332416,2022-04-25
"2926",17,2346,"pd","Hobbiton","LL","blue oak",2.00033333333333,0.844660194174757,"stem",NA,NA,91.879502292076,NA,NA,NA,0.381,0.212,16.382,0.012941032840923,7.80263921736907,7,77.2735849056604,0.0109307753122359,2022-04-25
"2927",17,2346,"pd","Hobbiton","LL","blue oak",2.00033333333333,0.844660194174757,"stem",NA,NA,91.879502292076,NA,NA,NA,0.229,0.129,10.337,0.012479442778369,6.30331398040128,5,80.1317829457364,0.0105408885603699,2022-04-25
"2928",17,2346,"md","Hobbiton","LL","blue oak",2.211,0.838321942022154,"stem",NA,NA,291.031390134529,NA,NA,NA,0.329,0.185,15.292,0.0120978289301596,8.42727628033679,6,82.6594594594595,0.0101418754429832,2022-04-25
"2929",17,2346,"md","Hobbiton","LL","blue oak",2.211,0.838321942022154,"stem",NA,NA,291.031390134529,NA,NA,NA,0.381,0.212,16.382,0.012941032840923,7.80263921736907,7,77.2735849056604,0.010848751782975,2022-04-25
"2930",17,2346,"md","Hobbiton","LL","blue oak",2.211,0.838321942022154,"stem",NA,NA,291.031390134529,NA,NA,NA,0.229,0.129,10.337,0.012479442778369,6.30331398040128,5,80.1317829457364,0.0104617907053166,2022-04-25
"2931",17,2346,"pd","Hobbiton","LL","blue oak",2.00033333333333,0.844660194174757,"leaf",NA,NA,96.5495725962438,NA,NA,NA,0.329,0.185,15.292,0.0120978289301596,8.42727628033679,6,82.6594594594595,0.0102185545332416,2022-04-27
"2932",17,2346,"pd","Hobbiton","LL","blue oak",2.00033333333333,0.844660194174757,"leaf",NA,NA,96.5495725962438,NA,NA,NA,0.381,0.212,16.382,0.012941032840923,7.80263921736907,7,77.2735849056604,0.0109307753122359,2022-04-27
"2933",17,2346,"pd","Hobbiton","LL","blue oak",2.00033333333333,0.844660194174757,"leaf",NA,NA,96.5495725962438,NA,NA,NA,0.229,0.129,10.337,0.012479442778369,6.30331398040128,5,80.1317829457364,0.0105408885603699,2022-04-27
"2934",17,2346,"pd","Hobbiton","LL","blue oak",2.00033333333333,0.844660194174757,"stem",NA,NA,91.879502292076,NA,NA,NA,0.329,0.185,15.292,0.0120978289301596,8.42727628033679,6,82.6594594594595,0.0102185545332416,2022-04-27
"2935",17,2346,"pd","Hobbiton","LL","blue oak",2.00033333333333,0.844660194174757,"stem",NA,NA,91.879502292076,NA,NA,NA,0.381,0.212,16.382,0.012941032840923,7.80263921736907,7,77.2735849056604,0.0109307753122359,2022-04-27
"2936",17,2346,"pd","Hobbiton","LL","blue oak",2.00033333333333,0.844660194174757,"stem",NA,NA,91.879502292076,NA,NA,NA,0.229,0.129,10.337,0.012479442778369,6.30331398040128,5,80.1317829457364,0.0105408885603699,2022-04-27
"2937",17,2346,"pd","Hobbiton","LL","blue oak",2.00033333333333,0.844660194174757,"leaf",NA,NA,96.5495725962438,NA,NA,NA,0.329,0.185,15.292,0.0120978289301596,8.42727628033679,6,82.6594594594595,0.0102185545332416,2022-04-25
"2938",17,2346,"pd","Hobbiton","LL","blue oak",2.00033333333333,0.844660194174757,"leaf",NA,NA,96.5495725962438,NA,NA,NA,0.381,0.212,16.382,0.012941032840923,7.80263921736907,7,77.2735849056604,0.0109307753122359,2022-04-25
"2939",17,2346,"pd","Hobbiton","LL","blue oak",2.00033333333333,0.844660194174757,"leaf",NA,NA,96.5495725962438,NA,NA,NA,0.229,0.129,10.337,0.012479442778369,6.30331398040128,5,80.1317829457364,0.0105408885603699,2022-04-25
"2940",17,2346,"md","Hobbiton","LL","blue oak",2.211,0.838321942022154,"stem",NA,NA,291.031390134529,NA,NA,NA,0.329,0.185,15.292,0.0120978289301596,8.42727628033679,6,82.6594594594595,0.0101418754429832,2022-04-27
"2941",17,2346,"md","Hobbiton","LL","blue oak",2.211,0.838321942022154,"stem",NA,NA,291.031390134529,NA,NA,NA,0.381,0.212,16.382,0.012941032840923,7.80263921736907,7,77.2735849056604,0.010848751782975,2022-04-27
"2942",17,2346,"md","Hobbiton","LL","blue oak",2.211,0.838321942022154,"stem",NA,NA,291.031390134529,NA,NA,NA,0.229,0.129,10.337,0.012479442778369,6.30331398040128,5,80.1317829457364,0.0104617907053166,2022-04-27
"2943",17,2347,"pd","Hobbiton","LL","blue oak",1.36066666666667,0.992244952533761,"leaf",NA,NA,115.473036492607,NA,NA,NA,0.834,0.442,32.32,0.0136757425742574,11.2801464010966,6,73.1221719457014,0.013569686541458,2022-04-27
"2944",17,2347,"pd","Hobbiton","LL","blue oak",1.36066666666667,0.992244952533761,"leaf",NA,NA,115.473036492607,NA,NA,NA,0.728,0.385,28.486,0.0135154110791266,9.3456419055698,5,73.9896103896104,0.0134105984246822,2022-04-27
"2945",17,2347,"pd","Hobbiton","LL","blue oak",1.36066666666667,0.992244952533761,"leaf",NA,NA,115.473036492607,NA,NA,NA,0.817,0.432,31.202,0.0138452663290815,8.88120322023295,6,72.2268518518519,0.0137378956315168,2022-04-27
"2946",17,2347,"md","Hobbiton","LL","blue oak",2.35985714285714,0.952044266830618,"stem",NA,NA,193.637621023513,NA,NA,NA,0.834,0.442,32.32,0.0136757425742574,11.2801464010966,6,73.1221719457014,0.0130199123124732,2022-04-25
"2947",17,2347,"md","Hobbiton","LL","blue oak",2.35985714285714,0.952044266830618,"stem",NA,NA,193.637621023513,NA,NA,NA,0.728,0.385,28.486,0.0135154110791266,9.3456419055698,5,73.9896103896104,0.0128672696317415,2022-04-25
"2948",17,2347,"md","Hobbiton","LL","blue oak",2.35985714285714,0.952044266830618,"stem",NA,NA,193.637621023513,NA,NA,NA,0.817,0.432,31.202,0.0138452663290815,8.88120322023295,6,72.2268518518519,0.013181306431345,2022-04-25
"2949",17,2347,"md","Hobbiton","LL","blue oak",2.35985714285714,0.952044266830618,"leaf",NA,NA,134.142561983471,NA,NA,NA,0.834,0.442,32.32,0.0136757425742574,11.2801464010966,6,73.1221719457014,0.0130199123124732,2022-04-27
"2950",17,2347,"md","Hobbiton","LL","blue oak",2.35985714285714,0.952044266830618,"leaf",NA,NA,134.142561983471,NA,NA,NA,0.728,0.385,28.486,0.0135154110791266,9.3456419055698,5,73.9896103896104,0.0128672696317415,2022-04-27
"2951",17,2347,"md","Hobbiton","LL","blue oak",2.35985714285714,0.952044266830618,"leaf",NA,NA,134.142561983471,NA,NA,NA,0.817,0.432,31.202,0.0138452663290815,8.88120322023295,6,72.2268518518519,0.013181306431345,2022-04-27
"2952",17,2347,"md","Hobbiton","LL","blue oak",2.35985714285714,0.952044266830618,"stem",NA,NA,193.637621023513,NA,NA,NA,0.834,0.442,32.32,0.0136757425742574,11.2801464010966,6,73.1221719457014,0.0130199123124732,2022-04-27
"2953",17,2347,"md","Hobbiton","LL","blue oak",2.35985714285714,0.952044266830618,"stem",NA,NA,193.637621023513,NA,NA,NA,0.728,0.385,28.486,0.0135154110791266,9.3456419055698,5,73.9896103896104,0.0128672696317415,2022-04-27
"2954",17,2347,"md","Hobbiton","LL","blue oak",2.35985714285714,0.952044266830618,"stem",NA,NA,193.637621023513,NA,NA,NA,0.817,0.432,31.202,0.0138452663290815,8.88120322023295,6,72.2268518518519,0.013181306431345,2022-04-27
"2955",17,2347,"md","Hobbiton","LL","blue oak",2.35985714285714,0.952044266830618,"leaf",NA,NA,134.142561983471,NA,NA,NA,0.834,0.442,32.32,0.0136757425742574,11.2801464010966,6,73.1221719457014,0.0130199123124732,2022-04-25
"2956",17,2347,"md","Hobbiton","LL","blue oak",2.35985714285714,0.952044266830618,"leaf",NA,NA,134.142561983471,NA,NA,NA,0.728,0.385,28.486,0.0135154110791266,9.3456419055698,5,73.9896103896104,0.0128672696317415,2022-04-25
"2957",17,2347,"md","Hobbiton","LL","blue oak",2.35985714285714,0.952044266830618,"leaf",NA,NA,134.142561983471,NA,NA,NA,0.817,0.432,31.202,0.0138452663290815,8.88120322023295,6,72.2268518518519,0.013181306431345,2022-04-25
"2958",17,2347,"pd","Hobbiton","LL","blue oak",1.36066666666667,0.992244952533761,"stem",NA,NA,106.923540036123,NA,NA,NA,0.834,0.442,32.32,0.0136757425742574,11.2801464010966,6,73.1221719457014,0.013569686541458,2022-04-25
"2959",17,2347,"pd","Hobbiton","LL","blue oak",1.36066666666667,0.992244952533761,"stem",NA,NA,106.923540036123,NA,NA,NA,0.728,0.385,28.486,0.0135154110791266,9.3456419055698,5,73.9896103896104,0.0134105984246822,2022-04-25
"2960",17,2347,"pd","Hobbiton","LL","blue oak",1.36066666666667,0.992244952533761,"stem",NA,NA,106.923540036123,NA,NA,NA,0.817,0.432,31.202,0.0138452663290815,8.88120322023295,6,72.2268518518519,0.0137378956315168,2022-04-25
"2961",17,2347,"pd","Hobbiton","LL","blue oak",1.36066666666667,0.992244952533761,"leaf",NA,NA,115.473036492607,NA,NA,NA,0.834,0.442,32.32,0.0136757425742574,11.2801464010966,6,73.1221719457014,0.013569686541458,2022-04-25
"2962",17,2347,"pd","Hobbiton","LL","blue oak",1.36066666666667,0.992244952533761,"leaf",NA,NA,115.473036492607,NA,NA,NA,0.728,0.385,28.486,0.0135154110791266,9.3456419055698,5,73.9896103896104,0.0134105984246822,2022-04-25
"2963",17,2347,"pd","Hobbiton","LL","blue oak",1.36066666666667,0.992244952533761,"leaf",NA,NA,115.473036492607,NA,NA,NA,0.817,0.432,31.202,0.0138452663290815,8.88120322023295,6,72.2268518518519,0.0137378956315168,2022-04-25
"2964",17,2347,"pd","Hobbiton","LL","blue oak",1.36066666666667,0.992244952533761,"stem",NA,NA,106.923540036123,NA,NA,NA,0.834,0.442,32.32,0.0136757425742574,11.2801464010966,6,73.1221719457014,0.013569686541458,2022-04-27
"2965",17,2347,"pd","Hobbiton","LL","blue oak",1.36066666666667,0.992244952533761,"stem",NA,NA,106.923540036123,NA,NA,NA,0.728,0.385,28.486,0.0135154110791266,9.3456419055698,5,73.9896103896104,0.0134105984246822,2022-04-27
"2966",17,2347,"pd","Hobbiton","LL","blue oak",1.36066666666667,0.992244952533761,"stem",NA,NA,106.923540036123,NA,NA,NA,0.817,0.432,31.202,0.0138452663290815,8.88120322023295,6,72.2268518518519,0.0137378956315168,2022-04-27
"2967",17,2352,"pd","MiddleEarth","LL","live oak",1.64725,0.563225506887479,"leaf",NA,NA,NA,54.9519105796725,NA,NA,0.465,0.314,19.43,0.0161605764282038,4.44179911559254,3,61.8789808917197,0.00910204885036893,2022-04-25
"2968",17,2352,"pd","MiddleEarth","LL","live oak",1.64725,0.563225506887479,"leaf",NA,NA,NA,54.9519105796725,NA,NA,0.088,0.059,3.9,0.0151282051282051,0.69654984983197,2,66.1016949152542,0.00852059100163108,2022-04-25
"2969",17,2352,"pd","MiddleEarth","LL","live oak",1.64725,0.563225506887479,"leaf",NA,NA,NA,54.9519105796725,NA,NA,0.834,0.54,36.832,0.0146611642050391,6.62784200798314,6,68.2074074074074,0.00825754164094371,2022-04-25
"2970",17,2352,"md","MiddleEarth","LL","live oak",2.734,0.544943820224719,"leaf",NA,NA,104.843049327354,75.0466522355751,NA,NA,0.465,0.314,19.43,0.0161605764282038,4.44179911559254,3,61.8789808917197,0.00880660625581892,2022-04-25
"2971",17,2352,"md","MiddleEarth","LL","live oak",2.734,0.544943820224719,"leaf",NA,NA,104.843049327354,75.0466522355751,NA,NA,0.088,0.059,3.9,0.0151282051282051,0.69654984983197,2,66.1016949152542,0.00824402189570727,2022-04-25
"2972",17,2352,"md","MiddleEarth","LL","live oak",2.734,0.544943820224719,"leaf",NA,NA,104.843049327354,75.0466522355751,NA,NA,0.834,0.54,36.832,0.0146611642050391,6.62784200798314,6,68.2074074074074,0.00798951083083591,2022-04-25
"2973",17,2352,"pd","MiddleEarth","LL","live oak",1.64725,0.563225506887479,"stem",NA,NA,NA,68.1074095347501,NA,NA,0.465,0.314,19.43,0.0161605764282038,4.44179911559254,3,61.8789808917197,0.00910204885036893,2022-04-25
"2974",17,2352,"pd","MiddleEarth","LL","live oak",1.64725,0.563225506887479,"stem",NA,NA,NA,68.1074095347501,NA,NA,0.088,0.059,3.9,0.0151282051282051,0.69654984983197,2,66.1016949152542,0.00852059100163108,2022-04-25
"2975",17,2352,"pd","MiddleEarth","LL","live oak",1.64725,0.563225506887479,"stem",NA,NA,NA,68.1074095347501,NA,NA,0.834,0.54,36.832,0.0146611642050391,6.62784200798314,6,68.2074074074074,0.00825754164094371,2022-04-25
"2976",17,2352,"md","MiddleEarth","LL","live oak",2.734,0.544943820224719,"stem",NA,NA,403.951612903226,108.805620608899,NA,NA,0.465,0.314,19.43,0.0161605764282038,4.44179911559254,3,61.8789808917197,0.00880660625581892,2022-04-25
"2977",17,2352,"md","MiddleEarth","LL","live oak",2.734,0.544943820224719,"stem",NA,NA,403.951612903226,108.805620608899,NA,NA,0.088,0.059,3.9,0.0151282051282051,0.69654984983197,2,66.1016949152542,0.00824402189570727,2022-04-25
"2978",17,2352,"md","MiddleEarth","LL","live oak",2.734,0.544943820224719,"stem",NA,NA,403.951612903226,108.805620608899,NA,NA,0.834,0.54,36.832,0.0146611642050391,6.62784200798314,6,68.2074074074074,0.00798951083083591,2022-04-25
"2979",17,2354,"pd","MiddleEarth","LL","live oak",1.4596,0.650399290150843,"stem",NA,NA,103.125,145.944031172512,NA,NA,1.2982,0.6214,49.802,0.0124774105457612,8.86154260555865,7,80.1448342452527,0.00811529896188373,2022-04-25
"2980",17,2354,"pd","MiddleEarth","LL","live oak",1.4596,0.650399290150843,"stem",NA,NA,103.125,145.944031172512,NA,NA,0.778,0.419,31.795,0.0131781726686586,13.6047557487434,7,75.8830548926014,0.00857107414918079,2022-04-25
"2981",17,2354,"pd","MiddleEarth","LL","live oak",1.4596,0.650399290150843,"stem",NA,NA,103.125,145.944031172512,NA,NA,0.252,0.153,9.772,0.0156569791240278,2.64225123301663,3,63.8692810457516,0.0101832881081742,2022-04-25
"2982",17,2354,"pd","MiddleEarth","LL","live oak",1.4596,0.650399290150843,"stem",NA,NA,103.125,145.944031172512,NA,NA,1.2982,0.6214,49.802,0.0124774105457612,8.86154260555865,17,80.1448342452527,0.00811529896188373,2022-04-25
"2983",17,2354,"pd","MiddleEarth","LL","live oak",1.4596,0.650399290150843,"stem",NA,NA,103.125,145.944031172512,NA,NA,0.6096,0.291,21.44,0.0135727611940298,6.27946697930792,9,73.6769759450172,0.00882771424598389,2022-04-25
