"","site","week","tree","date","plot","species","mpa","time","date_wp","cwc","date_shift","week_cwc_link"
"3076","LL",29,"2352",2022-07-19,"MiddleEarth","live oak",2.5,"pd",2022-07-19,NA,NA,NA
"3077","LL",29,"2352",2022-07-19,"MiddleEarth","live oak",2.75,"pd",2022-07-19,NA,NA,NA
"3078","LL",29,"2352",2022-07-19,"MiddleEarth","live oak",2.7,"pd",2022-07-19,NA,NA,NA
"3079","LL",29,"2354",2022-07-19,"MiddleEarth","live oak",4.7,"md",2022-07-19,NA,NA,NA
"3080","LL",29,"2354",2022-07-19,"MiddleEarth","live oak",4.2,"md",2022-07-19,NA,NA,NA
"3081","LL",29,"2354",2022-07-19,"MiddleEarth","live oak",3.2,"md",2022-07-19,NA,NA,NA
"3082","LL",29,"2354",2022-07-19,"MiddleEarth","live oak",4.3,"md",2022-07-19,NA,NA,NA
"3083","LL",29,"2354",2022-07-19,"MiddleEarth","live oak",2.7,"pd",2022-07-19,NA,NA,NA
"3084","LL",29,"2354",2022-07-19,"MiddleEarth","live oak",2.6,"pd",2022-07-19,NA,NA,NA
"3085","LL",29,"2360",2022-07-19,"MiddleEarth","blue oak",4.5,"md",2022-07-19,NA,NA,NA
"3086","LL",29,"2360",2022-07-19,"MiddleEarth","blue oak",4.6,"md",2022-07-19,NA,NA,NA
"3087","LL",29,"2360",2022-07-19,"MiddleEarth","blue oak",4.2,"pd",2022-07-19,NA,NA,NA
"3088","LL",29,"2360",2022-07-19,"MiddleEarth","blue oak",3.7,"pd",2022-07-19,NA,NA,NA
"3089","LL",29,"2360",2022-07-19,"MiddleEarth","blue oak",3.6,"pd",2022-07-19,NA,NA,NA
"3090","LL",29,"2365",2022-07-19,"MiddleEarth","blue oak",4.1,"md",2022-07-19,NA,NA,NA
"3091","LL",29,"2365",2022-07-19,"MiddleEarth","blue oak",3.6,"md",2022-07-19,NA,NA,NA
"3092","LL",29,"2365",2022-07-19,"MiddleEarth","blue oak",4,"pd",2022-07-19,NA,NA,NA
"3093","LL",29,"2365",2022-07-19,"MiddleEarth","blue oak",3.8,"pd",2022-07-19,NA,NA,NA
"3094","LL",29,"2365",2022-07-19,"MiddleEarth","blue oak",3.9,"pd",2022-07-19,NA,NA,NA
"3095","LL",29,"2367",2022-07-19,"MiddleEarth","blue oak",3.8,"md",2022-07-19,NA,NA,NA
"3096","LL",29,"2367",2022-07-19,"MiddleEarth","blue oak",3.85,"md",2022-07-19,NA,NA,NA
"3097","LL",29,"2367",2022-07-19,"MiddleEarth","blue oak",4,"md",2022-07-19,NA,NA,NA
"3098","LL",29,"2367",2022-07-19,"MiddleEarth","blue oak",3.2,"pd",2022-07-19,NA,NA,NA
"3099","LL",29,"2367",2022-07-19,"MiddleEarth","blue oak",3.4,"pd",2022-07-19,NA,NA,NA
"3100","LL",29,"2369",2022-07-19,"MiddleEarth","blue oak",4.85,"pd",2022-07-19,NA,NA,NA
"3101","LL",29,"2369",2022-07-19,"MiddleEarth","blue oak",4.37,"pd",2022-07-19,NA,NA,NA
"3102","LL",29,"2369",2022-07-19,"MiddleEarth","blue oak",4.8,"pd",2022-07-19,NA,NA,NA
"3103","LL",29,"2369",2022-07-19,"MiddleEarth","blue oak",4.5,"pd",2022-07-19,NA,NA,NA
"3104","LL",29,"2370",2022-07-19,"Weathertop","blue oak",4.5,"md",2022-07-19,NA,NA,NA
"3105","LL",29,"2370",2022-07-19,"Weathertop","blue oak",4.7,"md",2022-07-19,NA,NA,NA
"3106","LL",29,"2370",2022-07-19,"Weathertop","blue oak",4.1,"md",2022-07-19,NA,NA,NA
"3107","LL",29,"2370",2022-07-19,"Weathertop","blue oak",3.3,"pd",2022-07-19,NA,NA,NA
"3108","LL",29,"2370",2022-07-19,"Weathertop","blue oak",3.7,"pd",2022-07-19,NA,NA,NA
"3109","LL",29,"2370",2022-07-19,"Weathertop","blue oak",3.6,"pd",2022-07-19,NA,NA,NA
"3110","LL",29,"2371",2022-07-19,"Weathertop","blue oak",3.55,"md",2022-07-19,NA,NA,NA
"3111","LL",29,"2371",2022-07-19,"Weathertop","blue oak",3.4,"md",2022-07-19,NA,NA,NA
"3112","LL",29,"2371",2022-07-19,"Weathertop","blue oak",3.2,"pd",2022-07-19,NA,NA,NA
"3113","LL",29,"2371",2022-07-19,"Weathertop","blue oak",3,"pd",2022-07-19,NA,NA,NA
"3114","LL",29,"2372",2022-07-19,"Weathertop","blue oak",3.7,"md",2022-07-19,NA,NA,NA
"3115","LL",29,"2372",2022-07-19,"Weathertop","blue oak",4.1,"md",2022-07-19,NA,NA,NA
"3116","LL",29,"2372",2022-07-19,"Weathertop","blue oak",4,"md",2022-07-19,NA,NA,NA
"3117","LL",29,"2372",2022-07-19,"Weathertop","blue oak",3.6,"md",2022-07-19,NA,NA,NA
"3118","LL",29,"2372",2022-07-19,"Weathertop","blue oak",4.2,"md",2022-07-19,NA,NA,NA
"3119","LL",29,"2372",2022-07-19,"Weathertop","blue oak",2.9,"pd",2022-07-19,NA,NA,NA
"3120","LL",29,"2372",2022-07-19,"Weathertop","blue oak",2.7,"pd",2022-07-19,NA,NA,NA
"3121","LL",29,"2375",2022-07-19,"Hobbiton","blue oak",4.6,"md",2022-07-19,NA,NA,NA
"3122","LL",29,"2375",2022-07-19,"Hobbiton","blue oak",4.5,"md",2022-07-19,NA,NA,NA
"3123","LL",29,"2375",2022-07-19,"Hobbiton","blue oak",4.4,"md",2022-07-19,NA,NA,NA
"3124","LL",29,"2375",2022-07-19,"Hobbiton","blue oak",2.18,"pd",2022-07-19,NA,NA,NA
"3125","LL",29,"2375",2022-07-19,"Hobbiton","blue oak",2.2,"pd",2022-07-19,NA,NA,NA
"3126","LL",29,"2376",2022-07-19,"MiddleEarth","live oak",5.1,"md",2022-07-19,NA,NA,NA
"3127","LL",29,"2376",2022-07-19,"MiddleEarth","live oak",4.8,"md",2022-07-19,NA,NA,NA
"3128","LL",29,"2376",2022-07-19,"MiddleEarth","live oak",2,"pd",2022-07-19,NA,NA,NA
"3129","LL",29,"2376",2022-07-19,"MiddleEarth","live oak",2.25,"pd",2022-07-19,NA,NA,NA
"3130","LL",29,"2376",2022-07-19,"MiddleEarth","live oak",1.9,"pd",2022-07-19,NA,NA,NA
"3131","LL",29,"2377",2022-07-19,"MiddleEarth","live oak",2.4,"pd",2022-07-19,NA,NA,NA
"3132","LL",29,"2377",2022-07-19,"MiddleEarth","live oak",2.3,"pd",2022-07-19,NA,NA,NA
"3133","LL",29,"2378",2022-07-19,"MiddleEarth","blue oak",3.7,"md",2022-07-19,NA,NA,NA
"3134","LL",29,"2378",2022-07-19,"MiddleEarth","blue oak",3.75,"md",2022-07-19,NA,NA,NA
"3135","LL",29,"2378",2022-07-19,"MiddleEarth","blue oak",3.8,"md",2022-07-19,NA,NA,NA
"3136","LL",29,"2378",2022-07-19,"MiddleEarth","blue oak",1.78,"pd",2022-07-19,NA,NA,NA
"3137","LL",29,"2378",2022-07-19,"MiddleEarth","blue oak",2.33,"pd",2022-07-19,NA,NA,NA
"3138","LL",29,"2378",2022-07-19,"MiddleEarth","blue oak",1.89,"pd",2022-07-19,NA,NA,NA
"3139","LL",29,"2378",2022-07-19,"MiddleEarth","blue oak",2.02,"pd",2022-07-19,NA,NA,NA
"3140","LL",29,"2379",2022-07-19,"MiddleEarth","blue oak",4.6,"md",2022-07-19,NA,NA,NA
"3141","LL",29,"2379",2022-07-19,"MiddleEarth","blue oak",4.7,"md",2022-07-19,NA,NA,NA
"3142","LL",29,"2379",2022-07-19,"MiddleEarth","blue oak",4.2,"pd",2022-07-19,NA,NA,NA
"3143","LL",29,"2379",2022-07-19,"MiddleEarth","blue oak",4,"pd",2022-07-19,NA,NA,NA
"3144","LL",29,"2380",2022-07-19,"MiddleEarth","live oak",4.2,"md",2022-07-19,NA,NA,NA
"3145","LL",29,"2380",2022-07-19,"MiddleEarth","live oak",3.8,"md",2022-07-19,NA,NA,NA
"3146","LL",29,"2380",2022-07-19,"MiddleEarth","live oak",4.3,"md",2022-07-19,NA,NA,NA
"3147","LL",29,"2380",2022-07-19,"MiddleEarth","live oak",1.39,"pd",2022-07-19,NA,NA,NA
"3148","LL",29,"2380",2022-07-19,"MiddleEarth","live oak",1.78,"pd",2022-07-19,NA,NA,NA
"3149","LL",29,"2380",2022-07-19,"MiddleEarth","live oak",2.21,"pd",2022-07-19,NA,NA,NA
"3150","LL",29,"2380",2022-07-19,"MiddleEarth","live oak",2.3,"pd",2022-07-19,NA,NA,NA
"3151","LL",29,"2380",2022-07-19,"MiddleEarth","live oak",1.4,"pd",2022-07-19,NA,NA,NA
"3152","LL",29,"2381",2022-07-19,"Weathertop","blue oak",4.8,"md",2022-07-19,NA,NA,NA
"3153","LL",29,"2381",2022-07-19,"Weathertop","blue oak",4.6,"md",2022-07-19,NA,NA,NA
"3154","LL",29,"2381",2022-07-19,"Weathertop","blue oak",4.5,"md",2022-07-19,NA,NA,NA
"3155","LL",29,"2381",2022-07-19,"Weathertop","blue oak",3.6,"pd",2022-07-19,NA,NA,NA
"3156","LL",29,"2381",2022-07-19,"Weathertop","blue oak",3.4,"pd",2022-07-19,NA,NA,NA
"3157","LL",29,"2382",2022-07-19,"Weathertop","blue oak",3.8,"md",2022-07-19,NA,NA,NA
"3158","LL",29,"2382",2022-07-19,"Weathertop","blue oak",3.9,"md",2022-07-19,NA,NA,NA
"3159","LL",29,"2382",2022-07-19,"Weathertop","blue oak",4.3,"md",2022-07-19,NA,NA,NA
"3160","LL",29,"2382",2022-07-19,"Weathertop","blue oak",2.8,"pd",2022-07-19,NA,NA,NA
"3161","LL",29,"2382",2022-07-19,"Weathertop","blue oak",3.1,"pd",2022-07-19,NA,NA,NA
"3162","LL",29,"2383",2022-07-19,"Weathertop","blue oak",4,"md",2022-07-19,NA,NA,NA
"3163","LL",29,"2383",2022-07-19,"Weathertop","blue oak",4.5,"md",2022-07-19,NA,NA,NA
"3164","LL",29,"2383",2022-07-19,"Weathertop","blue oak",4.2,"md",2022-07-19,NA,NA,NA
"3165","LL",29,"2383",2022-07-19,"Weathertop","blue oak",4.1,"md",2022-07-19,NA,NA,NA
"3166","LL",29,"2383",2022-07-19,"Weathertop","blue oak",2.3,"pd",2022-07-19,NA,NA,NA
"3167","LL",29,"2383",2022-07-19,"Weathertop","blue oak",2.5,"pd",2022-07-19,NA,NA,NA
"3168","LL",29,"2383",2022-07-19,"Weathertop","blue oak",2.74,"pd",2022-07-19,NA,NA,NA
"3169","LL",29,"2383",2022-07-19,"Weathertop","blue oak",2.15,"pd",2022-07-19,NA,NA,NA
"3170","LL",29,"2383",2022-07-19,"Weathertop","blue oak",2.1,"pd",2022-07-19,NA,NA,NA
"3171","LL",29,"2384",2022-07-19,"Weathertop","blue oak",5.3,"md",2022-07-19,NA,NA,NA
"3172","LL",29,"2384",2022-07-19,"Weathertop","blue oak",5,"md",2022-07-19,NA,NA,NA
"3173","LL",29,"2384",2022-07-19,"Weathertop","blue oak",4.3,"md",2022-07-19,NA,NA,NA
"3174","LL",29,"2384",2022-07-19,"Weathertop","blue oak",4.8,"md",2022-07-19,NA,NA,NA
"3175","LL",29,"2384",2022-07-19,"Weathertop","blue oak",4.1,"pd",2022-07-19,NA,NA,NA
"3176","LL",29,"2384",2022-07-19,"Weathertop","blue oak",3.6,"pd",2022-07-19,NA,NA,NA
"3177","LL",29,"2384",2022-07-19,"Weathertop","blue oak",4.5,"pd",2022-07-19,NA,NA,NA
"3178","LL",29,"2384",2022-07-19,"Weathertop","blue oak",3.2,"pd",2022-07-19,NA,NA,NA
"3179","LL",33,"2009",2022-08-18,"Hobbiton","blue oak",4.001,"md",2022-08-18,NA,NA,NA
"3180","LL",33,"2009",2022-08-18,"Hobbiton","blue oak",4.126,"md",2022-08-18,NA,NA,NA
"3181","LL",33,"2009",2022-08-18,"Hobbiton","blue oak",3.008,"pd",2022-08-18,NA,NA,NA
"3182","LL",33,"2009",2022-08-18,"Hobbiton","blue oak",2.582,"pd",2022-08-18,NA,NA,NA
"3183","LL",33,"2009",2022-08-18,"Hobbiton","blue oak",2.963,"pd",2022-08-18,NA,NA,NA
"3184","LL",33,"2010",2022-08-18,"Weathertop","blue oak",4.375,"md",2022-08-18,NA,NA,NA
"3185","LL",33,"2010",2022-08-18,"Weathertop","blue oak",4.156,"md",2022-08-18,NA,NA,NA
"3186","LL",33,"2010",2022-08-18,"Weathertop","blue oak",2.765,"pd",2022-08-18,NA,NA,NA
"3187","LL",33,"2010",2022-08-18,"Weathertop","blue oak",3.36,"pd",2022-08-18,NA,NA,NA
"3188","LL",33,"2010",2022-08-18,"Weathertop","blue oak",3.06,"pd",2022-08-18,NA,NA,NA
"3189","LL",33,"2011",2022-08-18,"Weathertop","blue oak",4.293,"md",2022-08-18,NA,NA,NA
"3190","LL",33,"2011",2022-08-18,"Weathertop","blue oak",4.264,"md",2022-08-18,NA,NA,NA
"3191","LL",33,"2011",2022-08-18,"Weathertop","blue oak",3.531,"pd",2022-08-18,NA,NA,NA
"3192","LL",33,"2011",2022-08-18,"Weathertop","blue oak",3.738,"pd",2022-08-18,NA,NA,NA
"3193","LL",33,"2011",2022-08-18,"Weathertop","blue oak",3.554,"pd",2022-08-18,NA,NA,NA
"3194","LL",33,"2301",2022-08-18,"Hobbiton","live oak",3.416,"md",2022-08-18,NA,NA,NA
"3195","LL",33,"2301",2022-08-18,"Hobbiton","live oak",3.711,"md",2022-08-18,NA,NA,NA
"3196","LL",33,"2301",2022-08-18,"Hobbiton","live oak",4.02,"md",2022-08-18,NA,NA,NA
"3197","LL",33,"2301",2022-08-18,"Hobbiton","live oak",3.816,"md",2022-08-18,NA,NA,NA
"3198","LL",33,"2301",2022-08-18,"Hobbiton","live oak",3.844,"md",2022-08-18,NA,NA,NA
"3199","LL",33,"2301",2022-08-18,"Hobbiton","live oak",2.478,"pd",2022-08-18,NA,NA,NA
"3200","LL",33,"2301",2022-08-18,"Hobbiton","live oak",2.694,"pd",2022-08-18,NA,NA,NA
"3201","LL",33,"2301",2022-08-18,"Hobbiton","live oak",3.128,"pd",2022-08-18,NA,NA,NA
"3202","LL",33,"2301",2022-08-18,"Hobbiton","live oak",2.842,"pd",2022-08-18,NA,NA,NA
"3203","LL",33,"2330",2022-08-18,"Ridge","blue oak",3.01,"pd",2022-08-18,NA,NA,NA
"3204","LL",33,"2330",2022-08-18,"Ridge","blue oak",2.621,"pd",2022-08-18,NA,NA,NA
"3205","LL",33,"2330",2022-08-18,"Ridge","blue oak",2.926,"pd",2022-08-18,NA,NA,NA
"3206","LL",33,"2331",2022-08-18,"Ridge","live oak",4.887,"md",2022-08-18,NA,NA,NA
"3207","LL",33,"2331",2022-08-18,"Ridge","live oak",3.816,"md",2022-08-18,NA,NA,NA
"3208","LL",33,"2331",2022-08-18,"Ridge","live oak",3.501,"md",2022-08-18,NA,NA,NA
"3209","LL",33,"2331",2022-08-18,"Ridge","live oak",3.275,"md",2022-08-18,NA,NA,NA
"3210","LL",33,"2343",2022-08-18,"Hobbiton","blue oak",4.022,"md",2022-08-18,NA,NA,NA
"3211","LL",33,"2343",2022-08-18,"Hobbiton","blue oak",3.769,"md",2022-08-18,NA,NA,NA
"3212","LL",33,"2343",2022-08-18,"Hobbiton","blue oak",4.216,"md",2022-08-18,NA,NA,NA
"3213","LL",33,"2343",2022-08-18,"Hobbiton","blue oak",3.071,"pd",2022-08-18,NA,NA,NA
"3214","LL",33,"2343",2022-08-18,"Hobbiton","blue oak",3.099,"pd",2022-08-18,NA,NA,NA
"3215","LL",33,"2345",2022-08-18,"Hobbiton","live oak",2.502,"md",2022-08-18,NA,NA,NA
"3216","LL",33,"2345",2022-08-18,"Hobbiton","live oak",2.567,"md",2022-08-18,NA,NA,NA
"3217","LL",33,"2345",2022-08-18,"Hobbiton","live oak",2.264,"md",2022-08-18,NA,NA,NA
"3218","LL",33,"2345",2022-08-18,"Hobbiton","live oak",1.502,"pd",2022-08-18,NA,NA,NA
"3219","LL",33,"2345",2022-08-18,"Hobbiton","live oak",1.802,"pd",2022-08-18,NA,NA,NA
"3220","LL",33,"2345",2022-08-18,"Hobbiton","live oak",1.833,"pd",2022-08-18,NA,NA,NA
"3221","LL",33,"2345",2022-08-18,"Hobbiton","live oak",3.756,"pd",2022-08-18,NA,NA,NA
"3222","LL",33,"2345",2022-08-18,"Hobbiton","live oak",4.436,"pd",2022-08-18,NA,NA,NA
"3223","LL",33,"2345",2022-08-18,"Hobbiton","live oak",4.31,"pd",2022-08-18,NA,NA,NA
"3224","LL",33,"2346",2022-08-18,"Hobbiton","blue oak",5.103,"md",2022-08-18,NA,NA,NA
"3225","LL",33,"2346",2022-08-18,"Hobbiton","blue oak",5.121,"md",2022-08-18,NA,NA,NA
"3226","LL",33,"2347",2022-08-18,"Hobbiton","blue oak",4.402,"md",2022-08-18,NA,NA,NA
"3227","LL",33,"2347",2022-08-18,"Hobbiton","blue oak",4.511,"md",2022-08-18,NA,NA,NA
"3228","LL",33,"2347",2022-08-18,"Hobbiton","blue oak",3.991,"pd",2022-08-18,NA,NA,NA
"3229","LL",33,"2352",2022-08-18,"MiddleEarth","live oak",4.06,"md",2022-08-18,NA,NA,NA
"3230","LL",33,"2352",2022-08-18,"MiddleEarth","live oak",4.482,"md",2022-08-18,NA,NA,NA
"3231","LL",33,"2352",2022-08-18,"MiddleEarth","live oak",4.061,"md",2022-08-18,NA,NA,NA
"3232","LL",33,"2352",2022-08-18,"MiddleEarth","live oak",3.458,"pd",2022-08-18,NA,NA,NA
"3233","LL",33,"2352",2022-08-18,"MiddleEarth","live oak",2.9,"pd",2022-08-18,NA,NA,NA
"3234","LL",33,"2352",2022-08-18,"MiddleEarth","live oak",3.293,"pd",2022-08-18,NA,NA,NA
"3235","LL",33,"2352",2022-08-18,"MiddleEarth","live oak",3.382,"pd",2022-08-18,NA,NA,NA
"3236","LL",33,"2354",2022-08-18,"MiddleEarth","live oak",3.578,"md",2022-08-18,NA,NA,NA
"3237","LL",33,"2354",2022-08-18,"MiddleEarth","live oak",3.316,"md",2022-08-18,NA,NA,NA
"3238","LL",33,"2354",2022-08-18,"MiddleEarth","live oak",3.601,"md",2022-08-18,NA,NA,NA
"3239","LL",33,"2354",2022-08-18,"MiddleEarth","live oak",2.342,"pd",2022-08-18,NA,NA,NA
"3240","LL",33,"2354",2022-08-18,"MiddleEarth","live oak",2.475,"pd",2022-08-18,NA,NA,NA
"3241","LL",33,"2354",2022-08-18,"MiddleEarth","live oak",2.448,"pd",2022-08-18,NA,NA,NA
"3242","LL",33,"2360",2022-08-18,"MiddleEarth","blue oak",5.127,"md",2022-08-18,NA,NA,NA
"3243","LL",33,"2360",2022-08-18,"MiddleEarth","blue oak",4.848,"md",2022-08-18,NA,NA,NA
"3244","LL",33,"2360",2022-08-18,"MiddleEarth","blue oak",4.664,"md",2022-08-18,NA,NA,NA
"3245","LL",33,"2360",2022-08-18,"MiddleEarth","blue oak",4.884,"md",2022-08-18,NA,NA,NA
"3246","LL",33,"2360",2022-08-18,"MiddleEarth","blue oak",3.878,"pd",2022-08-18,NA,NA,NA
"3247","LL",33,"2360",2022-08-18,"MiddleEarth","blue oak",3.913,"pd",2022-08-18,NA,NA,NA
"3248","LL",33,"2365",2022-08-18,"MiddleEarth","blue oak",5.207,"md",2022-08-18,NA,NA,NA
"3249","LL",33,"2365",2022-08-18,"MiddleEarth","blue oak",5.128,"md",2022-08-18,NA,NA,NA
"3250","LL",33,"2365",2022-08-18,"MiddleEarth","blue oak",3.738,"pd",2022-08-18,NA,NA,NA
"3251","LL",33,"2365",2022-08-18,"MiddleEarth","blue oak",3.902,"pd",2022-08-18,NA,NA,NA
"3252","LL",33,"2367",2022-08-18,"MiddleEarth","blue oak",5.27,"md",2022-08-18,NA,NA,NA
"3253","LL",33,"2367",2022-08-18,"MiddleEarth","blue oak",5.267,"md",2022-08-18,NA,NA,NA
"3254","LL",33,"2367",2022-08-18,"MiddleEarth","blue oak",3.659,"pd",2022-08-18,NA,NA,NA
"3255","LL",33,"2367",2022-08-18,"MiddleEarth","blue oak",3.458,"pd",2022-08-18,NA,NA,NA
"3256","LL",33,"2367",2022-08-18,"MiddleEarth","blue oak",3.404,"pd",2022-08-18,NA,NA,NA
"3257","LL",33,"2369",2022-08-18,"MiddleEarth","blue oak",4.923,"md",2022-08-18,NA,NA,NA
"3258","LL",33,"2369",2022-08-18,"MiddleEarth","blue oak",4.929,"md",2022-08-18,NA,NA,NA
"3259","LL",33,"2369",2022-08-18,"MiddleEarth","blue oak",3.302,"pd",2022-08-18,NA,NA,NA
"3260","LL",33,"2369",2022-08-18,"MiddleEarth","blue oak",3.326,"pd",2022-08-18,NA,NA,NA
"3261","LL",33,"2370",2022-08-18,"Weathertop","blue oak",4.729,"md",2022-08-18,NA,NA,NA
"3262","LL",33,"2370",2022-08-18,"Weathertop","blue oak",5.09,"md",2022-08-18,NA,NA,NA
"3263","LL",33,"2370",2022-08-18,"Weathertop","blue oak",4.432,"md",2022-08-18,NA,NA,NA
"3264","LL",33,"2370",2022-08-18,"Weathertop","blue oak",4.946,"md",2022-08-18,NA,NA,NA
"3265","LL",33,"2370",2022-08-18,"Weathertop","blue oak",3.688,"pd",2022-08-18,NA,NA,NA
"3266","LL",33,"2370",2022-08-18,"Weathertop","blue oak",3.8,"pd",2022-08-18,NA,NA,NA
"3267","LL",33,"2371",2022-08-18,"Weathertop","blue oak",4.765,"md",2022-08-18,NA,NA,NA
"3268","LL",33,"2371",2022-08-18,"Weathertop","blue oak",4.675,"md",2022-08-18,NA,NA,NA
"3269","LL",33,"2371",2022-08-18,"Weathertop","blue oak",2.751,"pd",2022-08-18,NA,NA,NA
"3270","LL",33,"2371",2022-08-18,"Weathertop","blue oak",3.172,"pd",2022-08-18,NA,NA,NA
"3271","LL",33,"2371",2022-08-18,"Weathertop","blue oak",3.02,"pd",2022-08-18,NA,NA,NA
"3272","LL",33,"2371",2022-08-18,"Weathertop","blue oak",3,"pd",2022-08-18,NA,NA,NA
"3273","LL",33,"2372",2022-08-18,"Weathertop","blue oak",4.743,"md",2022-08-18,NA,NA,NA
"3274","LL",33,"2372",2022-08-18,"Weathertop","blue oak",5.184,"md",2022-08-18,NA,NA,NA
"3275","LL",33,"2372",2022-08-18,"Weathertop","blue oak",5,"md",2022-08-18,NA,NA,NA
"3276","LL",33,"2372",2022-08-18,"Weathertop","blue oak",3.614,"pd",2022-08-18,NA,NA,NA
"3277","LL",33,"2372",2022-08-18,"Weathertop","blue oak",3.621,"pd",2022-08-18,NA,NA,NA
"3278","LL",33,"2375",2022-08-18,"Hobbiton","blue oak",3.789,"md",2022-08-18,NA,NA,NA
"3279","LL",33,"2375",2022-08-18,"Hobbiton","blue oak",4.158,"md",2022-08-18,NA,NA,NA
"3280","LL",33,"2375",2022-08-18,"Hobbiton","blue oak",4.531,"md",2022-08-18,NA,NA,NA
"3281","LL",33,"2375",2022-08-18,"Hobbiton","blue oak",4.128,"md",2022-08-18,NA,NA,NA
"3282","LL",33,"2375",2022-08-18,"Hobbiton","blue oak",3.036,"pd",2022-08-18,NA,NA,NA
"3283","LL",33,"2375",2022-08-18,"Hobbiton","blue oak",3.302,"pd",2022-08-18,NA,NA,NA
"3284","LL",33,"2375",2022-08-18,"Hobbiton","blue oak",3.003,"pd",2022-08-18,NA,NA,NA
"3285","LL",33,"2376",2022-08-18,"MiddleEarth","live oak",3.981,"md",2022-08-18,NA,NA,NA
"3286","LL",33,"2376",2022-08-18,"MiddleEarth","live oak",3.502,"md",2022-08-18,NA,NA,NA
"3287","LL",33,"2376",2022-08-18,"MiddleEarth","live oak",3.802,"md",2022-08-18,NA,NA,NA
"3288","LL",33,"2376",2022-08-18,"MiddleEarth","live oak",3.042,"pd",2022-08-18,NA,NA,NA
"3289","LL",33,"2376",2022-08-18,"MiddleEarth","live oak",2.378,"pd",2022-08-18,NA,NA,NA
"3290","LL",33,"2376",2022-08-18,"MiddleEarth","live oak",2.137,"pd",2022-08-18,NA,NA,NA
"3291","LL",33,"2377",2022-08-18,"MiddleEarth","live oak",4.051,"md",2022-08-18,NA,NA,NA
"3292","LL",33,"2377",2022-08-18,"MiddleEarth","live oak",4.006,"md",2022-08-18,NA,NA,NA
"3293","LL",33,"2377",2022-08-18,"MiddleEarth","live oak",1.309,"pd",2022-08-18,NA,NA,NA
"3294","LL",33,"2377",2022-08-18,"MiddleEarth","live oak",1.412,"pd",2022-08-18,NA,NA,NA
"3295","LL",33,"2377",2022-08-18,"MiddleEarth","live oak",1.539,"pd",2022-08-18,NA,NA,NA
"3296","LL",33,"2378",2022-08-18,"MiddleEarth","blue oak",4.03,"md",2022-08-18,NA,NA,NA
"3297","LL",33,"2378",2022-08-18,"MiddleEarth","blue oak",3.902,"md",2022-08-18,NA,NA,NA
"3298","LL",33,"2378",2022-08-18,"MiddleEarth","blue oak",3.906,"md",2022-08-18,NA,NA,NA
"3299","LL",33,"2378",2022-08-18,"MiddleEarth","blue oak",3.075,"pd",2022-08-18,NA,NA,NA
"3300","LL",33,"2378",2022-08-18,"MiddleEarth","blue oak",3.068,"pd",2022-08-18,NA,NA,NA
"3301","LL",33,"2379",2022-08-18,"MiddleEarth","blue oak",4.329,"md",2022-08-18,NA,NA,NA
"3302","LL",33,"2379",2022-08-18,"MiddleEarth","blue oak",4.369,"md",2022-08-18,NA,NA,NA
"3303","LL",33,"2379",2022-08-18,"MiddleEarth","blue oak",2.968,"pd",2022-08-18,NA,NA,NA
"3304","LL",33,"2379",2022-08-18,"MiddleEarth","blue oak",2.996,"pd",2022-08-18,NA,NA,NA
"3305","LL",33,"2380",2022-08-18,"MiddleEarth","live oak",3.165,"md",2022-08-18,NA,NA,NA
"3306","LL",33,"2380",2022-08-18,"MiddleEarth","live oak",3.1,"md",2022-08-18,NA,NA,NA
"3307","LL",33,"2380",2022-08-18,"MiddleEarth","live oak",1.459,"pd",2022-08-18,NA,NA,NA
"3308","LL",33,"2380",2022-08-18,"MiddleEarth","live oak",1.321,"pd",2022-08-18,NA,NA,NA
"3309","LL",33,"2380",2022-08-18,"MiddleEarth","live oak",1.371,"pd",2022-08-18,NA,NA,NA
"3310","LL",33,"2381",2022-08-18,"Weathertop","blue oak",4.443,"md",2022-08-18,NA,NA,NA
"3311","LL",33,"2381",2022-08-18,"Weathertop","blue oak",4.871,"md",2022-08-18,NA,NA,NA
"3312","LL",33,"2381",2022-08-18,"Weathertop","blue oak",3.881,"pd",2022-08-18,NA,NA,NA
"3313","LL",33,"2381",2022-08-18,"Weathertop","blue oak",3.663,"pd",2022-08-18,NA,NA,NA
"3314","LL",33,"2381",2022-08-18,"Weathertop","blue oak",3.948,"pd",2022-08-18,NA,NA,NA
"3315","LL",33,"2382",2022-08-18,"Weathertop","blue oak",4.339,"md",2022-08-18,NA,NA,NA
"3316","LL",33,"2382",2022-08-18,"Weathertop","blue oak",4.501,"md",2022-08-18,NA,NA,NA
"3317","LL",33,"2382",2022-08-18,"Weathertop","blue oak",4.5,"md",2022-08-18,NA,NA,NA
"3318","LL",33,"2382",2022-08-18,"Weathertop","blue oak",3.528,"pd",2022-08-18,NA,NA,NA
"3319","LL",33,"2382",2022-08-18,"Weathertop","blue oak",3.241,"pd",2022-08-18,NA,NA,NA
"3320","LL",33,"2382",2022-08-18,"Weathertop","blue oak",3.234,"pd",2022-08-18,NA,NA,NA
"3321","LL",33,"2383",2022-08-18,"Weathertop","blue oak",4.646,"md",2022-08-18,NA,NA,NA
"3322","LL",33,"2383",2022-08-18,"Weathertop","blue oak",4.621,"md",2022-08-18,NA,NA,NA
"3323","LL",33,"2383",2022-08-18,"Weathertop","blue oak",3.188,"pd",2022-08-18,NA,NA,NA
